,Date,Open,High,Low,Close,Volume
522,2016-02-17,25000,25900,25000,25300,225118
523,2016-02-18,25750,25750,25400,25450,169726
524,2016-02-19,25150,25600,25050,25600,182344
525,2016-02-22,25350,26100,25300,26100,252709
526,2016-02-23,26200,26950,26150,26650,422016
527,2016-02-24,26750,26800,26200,26400,205677
528,2016-02-25,26350,26500,25550,25750,374435
529,2016-02-26,25800,25900,25500,25550,196512
530,2016-02-29,25650,26200,25600,25700,196640
531,2016-03-02,26200,26300,25900,26200,211736
532,2016-03-03,26400,27450,26250,27450,877323
533,2016-03-04,27850,28200,27500,28050,836977
534,2016-03-07,28400,29400,28200,29300,978932
535,2016-03-08,29400,29650,28600,29150,560822
536,2016-03-09,29150,30200,29100,30200,1144784
537,2016-03-10,30400,30600,29750,30600,673459
538,2016-03-11,30450,31000,30350,30900,739451
539,2016-03-14,31250,31300,29450,30250,645817
540,2016-03-15,30000,30500,29600,29750,483362
541,2016-03-16,29500,30500,29450,30400,524730
542,2016-03-17,30450,30650,30200,30300,358850
543,2016-03-18,30250,30750,29800,30750,432877
544,2016-03-21,31050,31250,30250,30500,347395
545,2016-03-22,30200,30450,29650,30400,371411
546,2016-03-23,29850,30200,29650,29950,392211
547,2016-03-24,30100,30200,29450,29900,270150
548,2016-03-25,29450,29650,29100,29400,346308
549,2016-03-28,29500,29700,29350,29550,164906
550,2016-03-29,29650,30700,29650,30500,579556
551,2016-03-30,30750,30850,30450,30700,357862
552,2016-03-31,30900,31300,30700,31000,449911
553,2016-04-01,31000,31400,30650,31100,574847
554,2016-04-04,30900,30950,30450,30700,276429
555,2016-04-05,30200,30600,28850,29600,721808
556,2016-04-06,29550,30250,29450,29900,283535
557,2016-04-07,29900,31150,29450,30900,450186
558,2016-04-08,30600,31350,30200,31100,480427
559,2016-04-11,31100,32150,31050,32000,855236
560,2016-04-12,32200,32250,31900,32150,336051
561,2016-04-14,31800,32950,31800,32900,806458
562,2016-04-15,32900,33300,32150,32150,520434
563,2016-04-18,31650,32000,31300,31500,558111
564,2016-04-19,31450,32400,31450,32100,535639
565,2016-04-20,32100,32300,31350,31350,472502
566,2016-04-21,31300,31650,30400,31050,778489
567,2016-04-22,30950,30950,30300,30450,536653
568,2016-04-25,31650,32150,29450,29750,1433641
569,2016-04-26,29700,29750,28750,29000,1149782
570,2016-04-27,29150,29550,29000,29050,409379
571,2016-04-28,29100,29350,29000,29050,299617
572,2016-04-29,29050,29300,28850,29200,396954
