,Date,Open,High,Low,Close,Volume
692,2016-10-26,29850,30150,28600,28750,705403
693,2016-10-27,28300,28800,27650,28700,932861
694,2016-10-28,28400,28400,27600,27600,560879
695,2016-10-31,27600,27600,26650,26800,616752
696,2016-11-01,27000,27200,26250,26950,451736
697,2016-11-02,26600,26900,25750,25900,530399
698,2016-11-03,25750,26900,25550,26500,454287
699,2016-11-04,26400,26550,25900,26150,246244
700,2016-11-07,26350,26550,25850,26250,304134
701,2016-11-08,26550,27400,26400,27150,411409
702,2016-11-09,27200,27550,24900,25950,861013
703,2016-11-10,26700,27150,26500,26900,489870
704,2016-11-11,26750,27100,26300,26600,312556
705,2016-11-14,26400,26650,26300,26450,243211
706,2016-11-15,26450,26600,26100,26300,214029
707,2016-11-16,26650,27650,26400,27400,571227
708,2016-11-17,27350,27350,26750,26950,179783
709,2016-11-18,26950,26950,26350,26450,200114
710,2016-11-21,26500,26500,25850,26000,283895
711,2016-11-22,26250,26500,25700,26150,335010
712,2016-11-23,26100,26850,25950,26550,313815
713,2016-11-24,26600,26600,25500,25650,343282
714,2016-11-25,25450,25550,23950,24500,1208447
715,2016-11-28,24400,24500,24050,24350,307316
716,2016-11-29,24150,24450,24000,24100,262781
717,2016-11-30,24100,24200,23050,23650,702429
718,2016-12-01,24050,25250,24050,24450,840468
719,2016-12-02,24500,24750,23950,24500,325846
720,2016-12-05,24400,24650,23850,24600,236873
721,2016-12-06,24700,25000,24550,24800,179215
722,2016-12-07,24800,25150,24700,24850,224356
723,2016-12-08,24950,25250,24600,24750,430132
724,2016-12-09,24700,25350,24650,24850,320817
725,2016-12-12,25350,26450,25350,26000,510796
726,2016-12-13,26300,26400,25950,26050,304966
727,2016-12-14,26200,26250,25400,25500,301059
728,2016-12-15,25250,25900,25100,25750,245964
729,2016-12-16,26000,26250,25350,25750,300936
730,2016-12-19,25900,25900,25100,25100,241185
731,2016-12-20,25350,25700,25100,25600,203905
732,2016-12-21,25700,26000,25400,25750,206632
733,2016-12-22,25700,26000,25300,25750,161038
734,2016-12-23,25750,25950,25450,25700,154521
735,2016-12-26,25900,25900,25450,25600,140850
736,2016-12-27,25550,25700,25250,25400,197607
737,2016-12-28,25400,26200,25400,26050,267840
738,2016-12-29,26000,26600,25850,26500,427935
739,2017-01-02,26500,26900,26300,26600,274408
740,2017-01-03,26600,27000,26450,26950,257022
741,2017-01-04,27000,27250,26650,27100,245506
