,Date,Open,High,Low,Close,Volume
776,2017-02-24,48000,48500,47550,47700,1186040
777,2017-02-27,47750,48100,45800,45850,1126840
778,2017-02-28,46300,47150,46100,46900,1211585
779,2017-03-02,48850,48850,47850,48050,1995223
780,2017-03-03,47750,48500,47150,47400,1193588
781,2017-03-06,47400,47850,47200,47500,1215440
782,2017-03-07,47300,48200,47300,47950,777078
783,2017-03-08,48000,49000,47800,48900,1360589
784,2017-03-09,48950,49300,48400,49000,1246233
785,2017-03-10,48700,49300,48150,49000,829185
786,2017-03-13,49800,50800,49550,50700,2009382
787,2017-03-14,51200,51800,50800,51600,1882487
788,2017-03-15,51600,51700,50300,51400,990796
789,2017-03-16,51000,51700,50500,51700,1656180
790,2017-03-17,51200,51900,51000,51900,1025769
791,2017-03-20,51200,51500,50600,50900,1746594
792,2017-03-21,51400,51400,49700,50600,1351404
793,2017-03-22,50200,50400,49500,49700,2082118
794,2017-03-23,49700,51100,49650,50300,1352438
795,2017-03-24,50800,51500,49900,50200,815290
796,2017-03-27,50000,50100,48700,49200,1398604
797,2017-03-28,49450,49450,48400,49400,773711
798,2017-03-29,50600,50700,49250,49900,969592
799,2017-03-30,50200,50200,49100,49350,720512
800,2017-03-31,49400,49800,48700,49000,1269288
801,2017-04-03,48900,49300,48850,49200,605875
802,2017-04-04,48700,49100,48350,48650,648739
803,2017-04-05,48950,49350,48450,49000,1261224
804,2017-04-06,48750,48950,48300,48700,1021090
805,2017-04-07,48850,49200,47700,48600,996991
806,2017-04-10,47650,48200,47300,47500,922250
807,2017-04-11,47150,47550,47050,47400,982525
808,2017-04-12,47200,47550,46700,47000,1372658
809,2017-04-13,47200,48550,46650,48550,1070780
810,2017-04-14,48100,48300,47800,48250,375382
811,2017-04-17,50000,51000,49900,50400,2192191
812,2017-04-18,50400,50500,49800,49850,785755
813,2017-04-19,49450,50400,49200,50100,969663
814,2017-04-20,49300,50500,49300,50000,889865
815,2017-04-21,50500,51500,50200,50600,1290050
816,2017-04-24,50600,51400,50100,51200,845172
817,2017-04-25,50900,52000,50800,52000,1340620
818,2017-04-26,52000,52100,51300,51400,766514
819,2017-04-27,51100,52000,50100,51100,757023
820,2017-04-28,48500,50400,48500,50100,1009719
821,2017-05-02,50500,51600,50200,51300,1075046
822,2017-05-04,51200,52300,51200,51900,1015103
823,2017-05-08,53000,53500,51600,53500,1965909
824,2017-05-10,54400,54900,52900,53000,2126722
825,2017-05-11,53900,54000,53100,53900,1636521
826,2017-05-12,54000,54100,52800,52900,878725
827,2017-05-15,53400,54000,53000,54000,653401
828,2017-05-16,54300,54700,53600,54000,649650
829,2017-05-17,54200,54300,52500,53400,841444
830,2017-05-18,52100,53200,52000,52900,1191651
831,2017-05-19,52600,53400,52400,52900,1176932
832,2017-05-22,53400,53400,52500,52900,1043988
