,Date,Open,High,Low,Close,Volume
333,2015-05-13,277500,280000,275000,277500,101067
334,2015-05-14,275000,276000,267000,269000,237561
335,2015-05-15,271500,272000,262500,265000,180310
336,2015-05-18,266500,270500,266000,267500,128506
337,2015-05-19,269500,269500,260500,267000,152667
338,2015-05-20,269000,269000,259000,260000,185245
339,2015-05-21,258000,262000,256000,259500,125345
340,2015-05-22,262000,271000,261500,269000,208560
341,2015-05-26,269500,272000,264000,269500,152494
342,2015-05-27,265500,266000,258500,258500,229250
343,2015-05-28,260000,261500,254000,255000,161640
344,2015-05-29,253500,255000,249500,249500,241310
345,2015-06-01,253000,254000,248500,250500,142698
346,2015-06-02,250000,255500,249500,254000,162311
347,2015-06-03,258500,267000,258000,263000,299272
348,2015-06-04,263000,266500,255500,264000,200759
349,2015-06-05,260500,265000,258000,260000,123427
350,2015-06-08,260000,268000,258000,264500,165813
351,2015-06-09,265000,273000,265000,267500,201991
352,2015-06-10,271500,273000,265500,267500,171887
353,2015-06-11,272000,272500,266000,269000,188506
354,2015-06-12,267000,268500,259000,262000,168224
355,2015-06-15,257000,264500,253000,261500,78232
356,2015-06-16,261500,265000,255500,259500,170390
357,2015-06-17,261500,277000,260500,275000,401303
358,2015-06-18,275000,286500,275000,283500,352335
359,2015-06-19,287000,288500,283500,283500,204149
360,2015-06-22,285500,288000,274000,276500,151796
361,2015-06-23,281500,283000,275500,276500,124290
362,2015-06-24,279000,280000,272000,275000,126804
363,2015-06-25,274000,281000,271000,277500,184148
364,2015-06-26,277000,284500,276500,276500,143431
365,2015-06-29,271500,275000,268000,271500,115466
366,2015-06-30,269500,280000,269000,278500,163525
367,2015-07-01,280000,283000,277000,281000,125288
368,2015-07-02,281000,282000,274000,281000,165932
369,2015-07-03,282500,284500,278000,280500,85311
370,2015-07-06,278000,279000,270500,272000,154194
371,2015-07-07,272000,272000,256000,259000,312870
372,2015-07-08,259500,260000,235500,236500,549009
373,2015-07-09,233500,245500,228500,245500,400085
374,2015-07-10,254000,260000,250000,259000,317583
375,2015-07-13,261500,261500,246500,253000,231534
376,2015-07-14,254500,256500,247000,250000,164076
377,2015-07-15,255000,262000,252500,261000,182662
378,2015-07-16,262000,264000,258000,260500,109240
379,2015-07-17,264000,265500,259000,260000,103535
380,2015-07-20,269500,270000,258000,259500,209108
381,2015-07-21,272000,282500,268500,280000,541532
382,2015-07-22,276000,280000,272500,274500,167995
383,2015-07-23,273500,277000,266000,271000,230340
384,2015-07-24,267500,269000,259000,260500,151336
385,2015-07-27,255500,261000,251500,254000,184569
386,2015-07-28,249000,254500,241000,247000,256193
387,2015-07-29,249500,252500,245500,245500,155157
388,2015-07-30,250000,257500,249500,251000,169584
389,2015-07-31,254500,259000,244000,250000,235124
390,2015-08-03,245000,246000,234000,237000,259301
391,2015-08-04,234000,241000,233500,239000,222990
392,2015-08-05,240000,247000,237500,246500,165754
393,2015-08-06,247500,248000,240500,243500,137246
394,2015-08-07,242000,242500,237000,238000,128658
395,2015-08-10,236000,236500,218500,222500,397436
396,2015-08-11,228500,230000,222500,222500,274325
397,2015-08-12,217000,219000,206500,213000,445564
398,2015-08-13,213500,227500,213500,225500,335314
399,2015-08-17,235000,238000,230000,237500,338388
400,2015-08-18,234500,235000,229500,232000,174599
401,2015-08-19,230000,233500,219500,224500,195767
402,2015-08-20,219000,226500,219000,221000,145649
403,2015-08-21,220000,225500,216500,220500,261379
404,2015-08-24,219500,225000,208000,216500,368453
405,2015-08-25,219000,228000,212000,219000,202144
406,2015-08-26,219500,229000,214000,226000,282032
407,2015-08-27,230000,230500,222500,226500,257133
408,2015-08-28,241000,246000,238000,240500,387353
409,2015-08-31,241000,241500,233000,234000,220700
410,2015-09-01,240000,242500,230000,230500,232544
411,2015-09-02,223000,230000,222000,228500,272695
412,2015-09-03,232000,233000,225000,227000,184978
413,2015-09-04,226500,229500,220000,221500,191696
414,2015-09-07,219500,223000,216500,219500,164343
415,2015-09-08,219500,221000,215000,217000,147319
416,2015-09-09,221500,232500,220000,231500,275402
417,2015-09-10,226500,236000,225500,236000,179861
418,2015-09-11,233500,237000,230500,230500,155880
419,2015-09-14,232500,235500,229000,234500,161653
420,2015-09-15,233500,236000,230500,233500,93496
421,2015-09-16,236000,254000,235500,251000,444532
422,2015-09-17,254000,266500,252000,257000,398046
423,2015-09-18,258000,268000,253000,264000,281776
424,2015-09-21,257500,261500,254500,256000,204512
425,2015-09-22,261000,263500,256000,258000,185351
426,2015-09-23,254000,271000,253500,266000,535466
427,2015-09-24,267000,273000,264000,268000,237070
428,2015-09-25,270000,271000,264000,267000,192856
429,2015-09-30,264500,285500,264500,285500,547594
430,2015-10-01,282500,288500,278000,288000,390644
431,2015-10-02,282500,285000,276500,276500,285419
432,2015-10-05,278000,292000,278000,288000,389828
433,2015-10-06,292000,297500,285000,285500,219350
434,2015-10-07,288000,293000,284500,287000,152608
435,2015-10-08,289500,290000,284000,289000,180161
436,2015-10-12,287000,294000,285500,287000,223050
437,2015-10-13,287000,287000,280000,284000,191854
438,2015-10-14,280000,282000,270000,271000,309186
439,2015-10-15,273000,289000,272000,287500,347515
440,2015-10-16,287000,291500,282500,289000,194238
441,2015-10-19,297500,298000,287000,290500,392479
442,2015-10-20,289500,294000,288000,290500,194476
443,2015-10-21,290500,297000,290000,294000,219305
444,2015-10-22,292500,294500,286000,290500,153558
445,2015-10-23,296000,299000,293000,297000,173499
446,2015-10-26,300000,300000,295000,297000,130804
447,2015-10-27,295500,300000,290500,300000,159406
448,2015-10-28,306000,322000,306000,315000,671657
449,2015-10-29,315000,318500,311500,315000,290250
450,2015-10-30,314500,315000,303500,304500,312826
451,2015-11-02,303500,315000,303500,314500,232306
452,2015-11-03,317500,321000,314500,319000,203944
453,2015-11-04,321000,321500,314000,315500,152967
454,2015-11-05,312000,313500,303000,304000,270565
455,2015-11-06,301500,306500,300500,304000,168141
456,2015-11-09,300000,303000,289000,296500,290803
457,2015-11-10,292000,301000,292000,296500,180697
458,2015-11-11,295500,299000,286500,296500,203856
459,2015-11-12,298000,301500,294500,298000,140900
460,2015-11-13,295000,305000,294000,299500,228823
461,2015-11-16,294000,298000,293000,294000,140792
462,2015-11-17,301000,316500,298500,313500,336995
463,2015-11-18,313500,319000,310000,313000,174571
464,2015-11-19,317500,327500,317000,326000,319695
465,2015-11-20,327500,332500,321500,322500,246226
466,2015-11-23,323000,324000,318000,322000,227567
467,2015-11-24,322500,335000,320000,334000,295793
468,2015-11-25,332000,333000,321500,322000,248609
469,2015-11-26,322000,331500,321500,324000,161002
470,2015-11-27,324000,325500,318000,321000,135494
471,2015-11-30,317500,323000,313000,318000,365371
472,2015-12-01,318000,324500,318000,322000,159183
473,2015-12-02,322500,323500,315500,315500,140717
474,2015-12-03,315000,319000,311500,315500,129685
475,2015-12-04,310000,314000,309000,309000,179325
476,2015-12-07,313500,314000,306000,306500,151914
477,2015-12-08,305000,311500,304500,307000,135616
478,2015-12-09,308500,318000,308000,315000,200597
479,2015-12-10,315000,317500,305000,314000,243025
480,2015-12-11,317000,327500,316000,326500,289629
481,2015-12-14,323500,329000,319000,323000,218398
482,2015-12-15,327000,327000,311000,313000,276667
483,2015-12-16,320000,324000,318000,320500,332261
484,2015-12-17,327000,333500,321500,333500,374642
485,2015-12-18,329500,335000,328000,332000,193236
486,2015-12-21,331000,337000,329000,332000,146084
487,2015-12-22,332000,333500,328000,333000,106523
488,2015-12-23,333500,343500,333500,339500,255014
489,2015-12-24,343000,343500,337500,338000,158117
490,2015-12-28,335500,337500,330500,333500,146737
491,2015-12-29,331000,332500,327500,332000,145462
492,2015-12-30,333500,333500,326500,328500,170894
493,2016-01-04,332500,344500,329000,341500,316361
494,2016-01-05,337500,341500,337000,339500,235142
495,2016-01-06,340000,342000,336500,338000,203327
496,2016-01-07,337000,341000,323000,323000,341202
497,2016-01-08,315000,331500,315000,330000,272946
498,2016-01-11,330000,330500,322500,322500,172504
499,2016-01-12,325500,327500,318000,322500,232715
500,2016-01-13,327500,334000,325000,331500,131219
501,2016-01-14,325000,329500,321500,322000,188304
502,2016-01-15,325500,328000,311500,312000,291967
503,2016-01-18,304500,310000,303000,304500,336776
504,2016-01-19,306000,308000,301000,307000,180390
505,2016-01-20,305000,307500,292500,295000,256561
506,2016-01-21,294500,307500,294000,305500,249775
507,2016-01-22,310500,313000,296000,303500,320297
508,2016-01-25,307500,316000,301000,302000,323409
509,2016-01-26,291500,294000,273000,278500,1139086
510,2016-01-27,285500,294500,283500,293000,667777
511,2016-01-28,294500,298000,287500,296000,337794
512,2016-01-29,292000,296500,290500,295500,270782
513,2016-02-01,290000,292500,286000,289000,352393
514,2016-02-02,286500,294000,284500,286000,195433
515,2016-02-03,283000,289000,282000,289000,151007
516,2016-02-04,292000,303000,290500,302000,363336
517,2016-02-05,304000,306500,298000,301000,229611
518,2016-02-11,290000,295000,286000,286000,212021
519,2016-02-12,283500,287500,274000,283000,259768
520,2016-02-15,287500,291000,280000,281000,207001
521,2016-02-16,280500,294000,279000,293500,276592
522,2016-02-17,291000,293500,285000,285000,250841
523,2016-02-18,292500,297500,290500,295000,217481
524,2016-02-19,293000,303500,291000,303500,195785
525,2016-02-22,303000,307000,300000,303500,130584
526,2016-02-23,310000,310000,299500,299500,156369
527,2016-02-24,299500,307500,295000,295500,190266
528,2016-02-25,301000,301500,296000,297000,136060
529,2016-02-26,300000,301000,292000,293500,172110
530,2016-02-29,294000,301000,292500,300000,211647
531,2016-03-02,305000,315000,304000,312000,431708
532,2016-03-03,313500,317500,305000,308000,232125
533,2016-03-04,306500,307500,297000,298000,294991
534,2016-03-07,300500,301500,298000,299500,174584
535,2016-03-08,297000,302000,297000,298000,139563
536,2016-03-09,295500,300500,292000,296000,180728
537,2016-03-10,296500,298000,294500,295000,260931
538,2016-03-11,294000,299000,293500,296500,178612
539,2016-03-14,300000,303500,297000,303500,196344
540,2016-03-15,302000,307000,301500,302000,168253
541,2016-03-16,302000,307000,302000,307000,172377
542,2016-03-17,310000,316500,310000,314000,271115
543,2016-03-18,315000,317500,308500,314000,210607
544,2016-03-21,318500,322000,311500,313500,244343
545,2016-03-22,314000,316500,311000,313500,120158
546,2016-03-23,314000,314500,308500,310000,130971
547,2016-03-24,311000,319500,310000,318500,212304
548,2016-03-25,318500,325000,316500,323000,170806
549,2016-03-28,323500,324000,317500,319500,110018
550,2016-03-29,321500,323500,318500,323500,127014
551,2016-03-30,325000,333000,324000,331000,306348
552,2016-03-31,333500,335500,325500,327500,235289
553,2016-04-01,325500,326000,315000,317500,266621
554,2016-04-04,319000,328500,318000,326500,169983
555,2016-04-05,323500,326000,314500,316000,229102
556,2016-04-06,315000,321500,312000,319500,163771
557,2016-04-07,322000,327000,320500,321000,146547
558,2016-04-08,316500,322000,315500,319500,126900
559,2016-04-11,321500,325500,319500,320000,100121
560,2016-04-12,320500,327000,319000,326500,133390
561,2016-04-14,337500,338500,331000,338500,332481
562,2016-04-15,338000,339500,332500,335000,166290
563,2016-04-18,332500,337000,329000,337000,154786
564,2016-04-19,339500,341000,324500,326500,277154
565,2016-04-20,328500,330000,321000,322000,189831
566,2016-04-21,325500,326500,310000,316000,578514
567,2016-04-22,313500,317500,307500,308000,490750
568,2016-04-25,311000,311000,308000,310000,234676
569,2016-04-26,310500,312500,302000,304500,256191
570,2016-04-27,305500,310000,305500,307000,133822
571,2016-04-28,310000,310000,301500,303000,207219
572,2016-04-29,303000,303500,295500,297000,234333
573,2016-05-02,295000,299000,294000,296000,109497
574,2016-05-03,298500,299000,292000,292000,169863
