,Date,Open,High,Low,Close,Volume
951,2017-11-15,15100,15200,14900,15200,863151
952,2017-11-16,15200,15350,15150,15350,944286
953,2017-11-17,15250,15400,15050,15300,1079823
954,2017-11-20,15300,15450,15200,15300,636118
955,2017-11-21,15350,15500,15150,15450,1004690
956,2017-11-22,15500,15800,15400,15800,1484923
957,2017-11-23,15900,15950,15700,15800,775633
958,2017-11-24,15800,15800,15650,15750,385858
959,2017-11-27,15650,15900,15650,15750,785062
960,2017-11-28,15700,15950,15650,15800,791628
961,2017-11-29,15900,15900,15700,15750,376893
962,2017-11-30,15950,16000,15750,15900,1583207
963,2017-12-01,15900,15950,15300,15300,1199552
964,2017-12-04,15300,15650,15200,15650,867438
965,2017-12-05,15550,15800,15500,15750,601508
966,2017-12-06,15700,15800,15550,15650,839276
967,2017-12-07,15550,15750,15500,15550,754839
968,2017-12-08,15550,15650,15450,15550,547948
969,2017-12-11,15700,15700,15500,15600,530201
970,2017-12-12,15550,15650,15450,15650,715132
971,2017-12-13,15700,15850,15650,15850,1154240
972,2017-12-14,15850,16300,15800,16100,2818650
973,2017-12-15,16100,16250,16000,16150,947212
974,2017-12-18,16100,16300,16050,16100,650437
975,2017-12-19,16150,16300,16100,16200,748877
976,2017-12-20,16150,16400,16100,16400,868744
977,2017-12-21,16450,16900,16400,16800,1934844
978,2017-12-22,16800,17350,16800,17200,1973859
979,2017-12-26,17300,17350,16850,17100,1785025
980,2017-12-27,16700,16750,16300,16600,1595114
981,2017-12-28,16550,16550,16200,16450,1690866
982,2018-01-02,16450,16450,16300,16400,612644
983,2018-01-03,16300,16550,16300,16450,1076056
984,2018-01-04,16550,16550,16150,16400,1095684
985,2018-01-05,16350,16950,16300,16750,1358388
986,2018-01-08,16900,16900,16500,16800,1333799
987,2018-01-09,16900,17200,16700,16800,1348541
988,2018-01-10,16800,17100,16800,16900,1037103
989,2018-01-11,17050,17150,16550,17100,1311847
990,2018-01-12,17250,17250,17000,17100,846803
991,2018-01-15,17100,17250,16750,16900,866394
992,2018-01-16,16800,16850,16400,16550,1455267
993,2018-01-17,16550,16850,16500,16850,929867
994,2018-01-18,16850,16900,16450,16500,638981
995,2018-01-19,16500,16700,16450,16700,941571
996,2018-01-22,16800,16800,16350,16550,983081
997,2018-01-23,16600,17100,16500,17000,1293841
998,2018-01-24,16950,17100,16850,16900,688441
999,2018-01-25,16850,17000,16550,16650,1108469
1000,2018-01-26,16650,16700,16500,16600,770149
1001,2018-01-29,16650,16800,16550,16650,812745
1002,2018-01-30,16700,16900,16600,16750,990967
1003,2018-01-31,16650,16700,16150,16650,1206296
1004,2018-02-01,16650,16750,16450,16650,608015
1005,2018-02-02,16600,16750,16550,16750,690488
1006,2018-02-05,16650,17200,16600,17100,1503860
1007,2018-02-06,16800,16850,16200,16300,1704529
1008,2018-02-07,16500,16550,16100,16200,1315804
1009,2018-02-08,16100,16200,15800,15950,1321553
1010,2018-02-09,15500,16050,15300,15700,1015665
1011,2018-02-12,15800,16500,15800,16450,1044690
1012,2018-02-13,16600,16600,16250,16350,874148
1013,2018-02-14,16400,16700,16250,16400,968016
1014,2018-02-19,16750,16850,16600,16800,718168
1015,2018-02-20,16850,16900,16500,16700,501901
1016,2018-02-21,16550,16750,16400,16500,940505
1017,2018-02-22,16500,16700,16350,16700,653877
1018,2018-02-23,16600,16850,16600,16800,731881
1019,2018-02-26,16800,17050,16750,17050,775705
1020,2018-02-27,17150,17250,17000,17150,1012699
1021,2018-02-28,17150,17200,16800,17200,1090174
1022,2018-03-02,17200,17200,16700,16750,762165
1023,2018-03-05,16650,16800,16200,16300,781814
1024,2018-03-06,16400,16550,16150,16250,780190
1025,2018-03-07,16150,16300,16050,16100,745677
1026,2018-03-08,16300,16400,15350,16000,3126364
1027,2018-03-09,16000,16000,15250,15400,3679775
1028,2018-03-12,15450,16000,15400,15950,1814148
1029,2018-03-13,15900,16000,15700,15850,1130866
1030,2018-03-14,15800,15950,15700,15800,1051558
1031,2018-03-15,15850,15900,15700,15800,1155892
1032,2018-03-16,15850,16400,15800,16350,1788212
1033,2018-03-19,16400,16450,16250,16350,1414296
1034,2018-03-20,16300,16450,16000,16150,719476
1035,2018-03-21,16100,16350,15950,16350,625652
1036,2018-03-22,16450,16750,16400,16750,1186626
1037,2018-03-23,16300,16500,15900,16000,1118913
1038,2018-03-26,15950,16300,15800,16000,709502
1039,2018-03-27,16300,16550,16200,16250,839613
1040,2018-03-28,16150,16150,15400,15600,1584396
1041,2018-03-29,15600,15650,15400,15600,592887
1042,2018-03-30,15700,15750,15350,15350,881141
1043,2018-04-02,15350,15400,15050,15150,1046232
1044,2018-04-03,15000,15050,14600,14800,1664589
1045,2018-04-04,14900,15300,14850,15050,1464478
1046,2018-04-05,15150,15350,15000,15200,514592
1047,2018-04-06,15200,15300,15100,15250,596808
1048,2018-04-09,15250,15600,15200,15600,987137
1049,2018-04-10,15450,15800,15300,15800,813492
1050,2018-04-11,15700,15850,15600,15750,603530
1051,2018-04-12,15800,16100,15700,15950,803381
1052,2018-04-13,15950,16350,15750,15900,1337489
1053,2018-04-16,16000,16000,15700,15800,647497
1054,2018-04-17,15750,15900,15600,15700,802877
1055,2018-04-18,15650,16000,15600,15800,915654
1056,2018-04-19,15700,15850,15650,15750,535071
1057,2018-04-20,15750,16100,15750,16050,689672
1058,2018-04-23,16000,16650,15750,16600,1495491
1059,2018-04-24,16600,16850,16400,16750,1238317
1060,2018-04-25,16800,16850,16450,16600,891655
1061,2018-04-26,16500,16650,16300,16450,1059116
1062,2018-04-27,16550,16950,16550,16750,1203348
1063,2018-04-30,16900,17100,16800,16850,687651
1064,2018-05-02,16950,17000,16600,16750,714142
1065,2018-05-03,16750,16800,16300,16400,646513
1066,2018-05-04,16300,16500,16200,16400,690931
1067,2018-05-08,16500,16600,16200,16350,905935
1068,2018-05-09,16250,16900,16150,16750,1761260
1069,2018-05-10,16700,17050,16700,16750,854861
1070,2018-05-11,16800,17000,16750,16950,875616
1071,2018-05-14,17000,17100,16750,16850,603566
1072,2018-05-15,16850,16950,16600,16700,631405
1073,2018-05-16,16700,17000,16600,17000,651682
1074,2018-05-17,17000,17000,16700,16800,692583
1075,2018-05-18,16700,16950,16450,16550,607850
1076,2018-05-21,16500,16650,16400,16400,492565
1077,2018-05-23,16400,16600,16350,16400,709898
1078,2018-05-24,16450,16650,16300,16350,493110
1079,2018-05-25,16400,16450,16100,16200,674541
1080,2018-05-28,16250,16400,16100,16250,540907
1081,2018-05-29,16250,16300,16100,16150,366472
1082,2018-05-30,16000,16100,15350,15500,1242527
1083,2018-05-31,15650,15700,15500,15600,1370764
1084,2018-06-01,15600,15750,15450,15500,781938
1085,2018-06-04,15650,15950,15600,15900,834151
