,Date,Open,High,Low,Close,Volume
562,2016-04-15,240000,242000,239000,241000,177263
563,2016-04-18,236500,244000,236500,242500,173303
564,2016-04-19,242000,250000,241500,246500,245165
565,2016-04-20,247500,251000,246500,247500,218547
566,2016-04-21,246500,251500,246000,250000,159671
567,2016-04-22,251500,252500,248500,251000,114673
568,2016-04-25,247500,251500,247000,250000,75116
569,2016-04-26,247000,258000,247000,256000,128765
570,2016-04-27,256000,258000,251500,252500,191461
571,2016-04-28,256000,262500,255500,260000,281469
572,2016-04-29,261000,264000,256500,260500,166606
573,2016-05-02,263500,263500,258500,260500,52859
574,2016-05-03,260000,263000,258500,260000,101773
575,2016-05-04,260000,260500,253500,259500,210486
576,2016-05-09,253500,257500,253500,254500,137281
577,2016-05-10,254500,261500,254500,260500,120882
578,2016-05-11,259000,262000,257000,262000,84661
579,2016-05-12,263000,263000,254500,258500,129752
