,Date,Category
12204,2018-12-20,6
12205,2018-12-20,7
12206,2018-12-20,8
12207,2018-12-20,9
12208,2018-12-20,10
12209,2018-12-20,11
12210,2018-12-21,2
12211,2018-12-21,3
12212,2018-12-21,4
12213,2018-12-21,5
12214,2018-12-21,6
12215,2018-12-21,7
12216,2018-12-21,8
12217,2018-12-21,9
12218,2018-12-21,10
12219,2018-12-21,11
12220,2018-12-24,2
12221,2018-12-24,3
12222,2018-12-24,4
12223,2018-12-24,5
12224,2018-12-24,6
12225,2018-12-24,7
12226,2018-12-24,8
12227,2018-12-24,9
12228,2018-12-24,10
12229,2018-12-24,11
12230,2018-12-26,2
12231,2018-12-26,3
12232,2018-12-26,4
12233,2018-12-26,5
12234,2018-12-26,6
12235,2018-12-26,7
12236,2018-12-26,8
12237,2018-12-26,9
12238,2018-12-26,10
12239,2018-12-26,11
12240,2018-12-27,2
12241,2018-12-27,3
12242,2018-12-27,4
12243,2018-12-27,5
12244,2018-12-27,6
12245,2018-12-27,7
12246,2018-12-27,8
12247,2018-12-27,9
12248,2018-12-27,10
12249,2018-12-27,11
12250,2018-12-28,2
12251,2018-12-28,3
12252,2018-12-28,4
12253,2018-12-28,5
12254,2018-12-28,6
12255,2018-12-28,7
12256,2018-12-28,8
12257,2018-12-28,9
12258,2018-12-28,10
12259,2018-12-28,11
12260,2019-01-02,2
12261,2019-01-02,3
12262,2019-01-02,4
12263,2019-01-02,5
12264,2019-01-02,6
12265,2019-01-02,7
12266,2019-01-02,8
12267,2019-01-02,9
12268,2019-01-02,10
12269,2019-01-02,11
12270,2019-01-03,2
12271,2019-01-03,3
12272,2019-01-03,4
12273,2019-01-03,5
12274,2019-01-03,6
12275,2019-01-03,7
12276,2019-01-03,8
12277,2019-01-03,9
12278,2019-01-03,10
12279,2019-01-03,11
12280,2019-01-04,2
12281,2019-01-04,3
12282,2019-01-04,4
12283,2019-01-04,5
12284,2019-01-04,6
12285,2019-01-04,7
12286,2019-01-04,8
12287,2019-01-04,9
12288,2019-01-04,10
12289,2019-01-04,11
12290,2019-01-07,2
12291,2019-01-07,3
12292,2019-01-07,4
12293,2019-01-07,5
12294,2019-01-07,6
12295,2019-01-07,7
12296,2019-01-07,8
12297,2019-01-07,9
12298,2019-01-07,10
12299,2019-01-07,11
12300,2019-01-08,2
12301,2019-01-08,3
12302,2019-01-08,4
12303,2019-01-08,5
12304,2019-01-08,6
12305,2019-01-08,7
12306,2019-01-08,8
12307,2019-01-08,9
12308,2019-01-08,10
12309,2019-01-08,11
12310,2019-01-09,2
12311,2019-01-09,3
12312,2019-01-09,4
12313,2019-01-09,5
12314,2019-01-09,6
12315,2019-01-09,7
12316,2019-01-09,8
12317,2019-01-09,9
12318,2019-01-09,10
12319,2019-01-09,11
12320,2019-01-10,2
12321,2019-01-10,3
12322,2019-01-10,4
12323,2019-01-10,5
12324,2019-01-10,6
12325,2019-01-10,7
12326,2019-01-10,8
12327,2019-01-10,9
12328,2019-01-10,10
12329,2019-01-10,11
12330,2019-01-11,2
12331,2019-01-11,3
12332,2019-01-11,4
12333,2019-01-11,5
12334,2019-01-11,6
12335,2019-01-11,7
12336,2019-01-11,8
12337,2019-01-11,9
12338,2019-01-11,10
12339,2019-01-11,11
12340,2019-01-14,2
12341,2019-01-14,3
12342,2019-01-14,4
12343,2019-01-14,5
12344,2019-01-14,6
12345,2019-01-14,7
12346,2019-01-14,8
12347,2019-01-14,9
12348,2019-01-14,10
12349,2019-01-14,11
12350,2019-01-15,2
12351,2019-01-15,3
12352,2019-01-15,4
12353,2019-01-15,5
12354,2019-01-15,6
12355,2019-01-15,7
12356,2019-01-15,8
12357,2019-01-15,9
12358,2019-01-15,10
12359,2019-01-15,11
12360,2019-01-16,2
12361,2019-01-16,3
12362,2019-01-16,4
12363,2019-01-16,5
12364,2019-01-16,6
12365,2019-01-16,7
12366,2019-01-16,8
12367,2019-01-16,9
12368,2019-01-16,10
12369,2019-01-16,11
12370,2019-01-17,2
12371,2019-01-17,3
12372,2019-01-17,4
12373,2019-01-17,5
12374,2019-01-17,6
12375,2019-01-17,7
12376,2019-01-17,8
12377,2019-01-17,9
12378,2019-01-17,10
12379,2019-01-17,11
12380,2019-01-18,2
12381,2019-01-18,3
12382,2019-01-18,4
12383,2019-01-18,5
12384,2019-01-18,6
12385,2019-01-18,7
12386,2019-01-18,8
12387,2019-01-18,9
12388,2019-01-18,10
12389,2019-01-18,11
12390,2019-01-21,2
12391,2019-01-21,3
12392,2019-01-21,4
12393,2019-01-21,5
12394,2019-01-21,6
12395,2019-01-21,7
12396,2019-01-21,8
12397,2019-01-21,9
12398,2019-01-21,10
12399,2019-01-21,11
12400,2019-01-22,2
12401,2019-01-22,3
12402,2019-01-22,4
12403,2019-01-22,5
12404,2019-01-22,6
12405,2019-01-22,7
12406,2019-01-22,8
12407,2019-01-22,9
12408,2019-01-22,10
12409,2019-01-22,11
12410,2019-01-23,2
12411,2019-01-23,3
12412,2019-01-23,4
12413,2019-01-23,5
12414,2019-01-23,6
12415,2019-01-23,7
12416,2019-01-23,8
12417,2019-01-23,9
12418,2019-01-23,10
12419,2019-01-23,11
12420,2019-01-24,2
12421,2019-01-24,3
12422,2019-01-24,4
12423,2019-01-24,5
12424,2019-01-24,6
12425,2019-01-24,7
12426,2019-01-24,8
12427,2019-01-24,9
12428,2019-01-24,10
12429,2019-01-24,11
12430,2019-01-25,2
12431,2019-01-25,3
12432,2019-01-25,4
12433,2019-01-25,5
12434,2019-01-25,6
12435,2019-01-25,7
12436,2019-01-25,8
12437,2019-01-25,9
12438,2019-01-25,10
12439,2019-01-25,11
12440,2019-01-28,2
12441,2019-01-28,3
12442,2019-01-28,4
12443,2019-01-28,5
12444,2019-01-28,6
12445,2019-01-28,7
12446,2019-01-28,8
12447,2019-01-28,9
12448,2019-01-28,10
12449,2019-01-28,11
12450,2019-01-29,2
12451,2019-01-29,3
12452,2019-01-29,4
12453,2019-01-29,5
12454,2019-01-29,6
12455,2019-01-29,7
12456,2019-01-29,8
12457,2019-01-29,9
12458,2019-01-29,10
12459,2019-01-29,11
12460,2019-01-30,2
12461,2019-01-30,3
12462,2019-01-30,4
12463,2019-01-30,5
12464,2019-01-30,6
12465,2019-01-30,7
12466,2019-01-30,8
12467,2019-01-30,9
12468,2019-01-30,10
12469,2019-01-30,11
12470,2019-01-31,2
12471,2019-01-31,3
12472,2019-01-31,4
12473,2019-01-31,5
12474,2019-01-31,6
12475,2019-01-31,7
12476,2019-01-31,8
12477,2019-01-31,9
12478,2019-01-31,10
12479,2019-01-31,11
12480,2019-02-01,2
12481,2019-02-01,3
12482,2019-02-01,4
12483,2019-02-01,5
12484,2019-02-01,6
12485,2019-02-01,7
12486,2019-02-01,8
12487,2019-02-01,9
12488,2019-02-01,10
12489,2019-02-01,11
12490,2019-02-07,2
12491,2019-02-07,3
12492,2019-02-07,4
12493,2019-02-07,5
12494,2019-02-07,6
12495,2019-02-07,7
12496,2019-02-07,8
12497,2019-02-07,9
12498,2019-02-07,10
12499,2019-02-07,11
12500,2019-02-08,2
12501,2019-02-08,3
12502,2019-02-08,4
12503,2019-02-08,5
12504,2019-02-08,6
12505,2019-02-08,7
12506,2019-02-08,8
12507,2019-02-08,9
12508,2019-02-08,10
12509,2019-02-08,11
12510,2019-02-11,2
12511,2019-02-11,3
12512,2019-02-11,4
12513,2019-02-11,5
12514,2019-02-11,6
12515,2019-02-11,7
12516,2019-02-11,8
12517,2019-02-11,9
12518,2019-02-11,10
12519,2019-02-11,11
12520,2019-02-12,2
12521,2019-02-12,3
12522,2019-02-12,4
12523,2019-02-12,5
12524,2019-02-12,6
12525,2019-02-12,7
12526,2019-02-12,8
12527,2019-02-12,9
12528,2019-02-12,10
12529,2019-02-12,11
12530,2019-02-13,2
12531,2019-02-13,3
12532,2019-02-13,4
12533,2019-02-13,5
12534,2019-02-13,6
12535,2019-02-13,7
12536,2019-02-13,8
12537,2019-02-13,9
12538,2019-02-13,10
12539,2019-02-13,11
12540,2019-02-14,2
12541,2019-02-14,3
12542,2019-02-14,4
12543,2019-02-14,5
12544,2019-02-14,6
12545,2019-02-14,7
12546,2019-02-14,8
12547,2019-02-14,9
12548,2019-02-14,10
12549,2019-02-14,11
12550,2019-02-15,2
12551,2019-02-15,3
12552,2019-02-15,4
12553,2019-02-15,5
12554,2019-02-15,6
12555,2019-02-15,7
12556,2019-02-15,8
12557,2019-02-15,9
12558,2019-02-15,10
12559,2019-02-15,11
12560,2019-02-18,2
12561,2019-02-18,3
12562,2019-02-18,4
12563,2019-02-18,5
12564,2019-02-18,6
12565,2019-02-18,7
12566,2019-02-18,8
12567,2019-02-18,9
12568,2019-02-18,10
12569,2019-02-18,11
12570,2019-02-20,2
12571,2019-02-20,3
12572,2019-02-20,4
12573,2019-02-20,5
12574,2019-02-20,6
12575,2019-02-20,7
12576,2019-02-20,8
12577,2019-02-20,9
12578,2019-02-20,10
12579,2019-02-20,11
12580,2019-02-21,2
12581,2019-02-21,3
12582,2019-02-21,4
12583,2019-02-21,5
12584,2019-02-21,6
12585,2019-02-21,7
12586,2019-02-21,8
12587,2019-02-21,9
12588,2019-02-21,10
12589,2019-02-21,11
12590,2019-02-22,2
12591,2019-02-22,3
12592,2019-02-22,4
12593,2019-02-22,5
12594,2019-02-22,6
12595,2019-02-22,7
12596,2019-02-22,8
12597,2019-02-22,9
12598,2019-02-22,10
12599,2019-02-22,11
12600,2019-02-25,2
12601,2019-02-25,3
12602,2019-02-25,4
12603,2019-02-25,5
12604,2019-02-25,6
12605,2019-02-25,7
12606,2019-02-25,8
12607,2019-02-25,9
12608,2019-02-25,10
12609,2019-02-25,11
12610,2019-02-26,2
12611,2019-02-26,3
12612,2019-02-26,4
12613,2019-02-26,5
12614,2019-02-26,6
12615,2019-02-26,7
12616,2019-02-26,8
12617,2019-02-26,9
12618,2019-02-26,10
12619,2019-02-26,11
12620,2019-02-27,2
12621,2019-02-27,3
12622,2019-02-27,4
12623,2019-02-27,5
12624,2019-02-27,6
12625,2019-02-27,7
12626,2019-02-27,8
12627,2019-02-27,9
12628,2019-02-27,10
12629,2019-02-27,11
12630,2019-02-28,2
12631,2019-02-28,3
12632,2019-02-28,4
12633,2019-02-28,5
12634,2019-02-28,6
12635,2019-02-28,7
12636,2019-02-28,8
12637,2019-02-28,9
12638,2019-02-28,10
12639,2019-02-28,11
12640,2019-03-04,2
12641,2019-03-04,3
12642,2019-03-04,4
12643,2019-03-04,5
12644,2019-03-04,6
12645,2019-03-04,7
12646,2019-03-04,8
12647,2019-03-04,9
12648,2019-03-04,10
12649,2019-03-04,11
12650,2019-03-05,2
12651,2019-03-05,3
12652,2019-03-05,4
12653,2019-03-05,5
12654,2019-03-05,6
12655,2019-03-05,7
12656,2019-03-05,8
12657,2019-03-05,9
12658,2019-03-05,10
12659,2019-03-05,11
12660,2019-03-06,2
12661,2019-03-06,3
12662,2019-03-06,4
12663,2019-03-06,5
12664,2019-03-06,6
12665,2019-03-06,7
12666,2019-03-06,8
12667,2019-03-06,9
12668,2019-03-06,10
12669,2019-03-06,11
12670,2019-03-07,2
12671,2019-03-07,3
12672,2019-03-07,4
12673,2019-03-07,5
12674,2019-03-07,6
12675,2019-03-07,7
12676,2019-03-07,8
12677,2019-03-07,9
12678,2019-03-07,10
12679,2019-03-07,11
12680,2019-03-08,2
12681,2019-03-08,3
12682,2019-03-08,4
12683,2019-03-08,5
12684,2019-03-08,6
12685,2019-03-08,7
12686,2019-03-08,8
12687,2019-03-08,9
12688,2019-03-08,10
12689,2019-03-08,11
12690,2019-03-11,2
12691,2019-03-11,3
12692,2019-03-11,4
12693,2019-03-11,5
12694,2019-03-11,6
12695,2019-03-11,7
12696,2019-03-11,8
12697,2019-03-11,9
12698,2019-03-11,10
12699,2019-03-11,11
12700,2019-03-12,2
12701,2019-03-12,3
12702,2019-03-12,4
12703,2019-03-12,5
12704,2019-03-12,6
12705,2019-03-12,7
12706,2019-03-12,8
12707,2019-03-12,9
12708,2019-03-12,10
12709,2019-03-12,11
12710,2019-03-13,2
12711,2019-03-13,3
12712,2019-03-13,4
12713,2019-03-13,5
12714,2019-03-13,6
12715,2019-03-13,7
12716,2019-03-13,8
12717,2019-03-13,9
12718,2019-03-13,10
12719,2019-03-13,11
12720,2019-03-14,2
12721,2019-03-14,3
12722,2019-03-14,4
12723,2019-03-14,5
12724,2019-03-14,6
12725,2019-03-14,7
12726,2019-03-14,8
12727,2019-03-14,9
12728,2019-03-14,10
12729,2019-03-14,11
12730,2019-03-15,2
12731,2019-03-15,3
12732,2019-03-15,4
12733,2019-03-15,5
12734,2019-03-15,6
12735,2019-03-15,7
12736,2019-03-15,8
12737,2019-03-15,9
12738,2019-03-15,10
12739,2019-03-15,11
12740,2019-03-18,2
12741,2019-03-18,3
12742,2019-03-18,4
12743,2019-03-18,5
12744,2019-03-18,6
12745,2019-03-18,7
12746,2019-03-18,8
12747,2019-03-18,9
12748,2019-03-18,10
12749,2019-03-18,11
12750,2019-03-19,2
12751,2019-03-19,3
12752,2019-03-19,4
12753,2019-03-19,5
12754,2019-03-19,6
12755,2019-03-19,7
12756,2019-03-19,8
12757,2019-03-19,9
12758,2019-03-19,10
12759,2019-03-19,11
12760,2019-03-20,2
12761,2019-03-20,3
12762,2019-03-20,4
12763,2019-03-20,5
12764,2019-03-20,6
12765,2019-03-20,7
12766,2019-03-20,8
12767,2019-03-20,9
12768,2019-03-20,10
12769,2019-03-20,11
12770,2019-03-21,2
12771,2019-03-21,3
12772,2019-03-21,4
12773,2019-03-21,5
12774,2019-03-21,6
12775,2019-03-21,7
12776,2019-03-21,8
12777,2019-03-21,9
12778,2019-03-21,10
12779,2019-03-21,11
12780,2019-03-22,2
12781,2019-03-22,3
12782,2019-03-22,4
12783,2019-03-22,5
12784,2019-03-22,6
12785,2019-03-22,7
12786,2019-03-22,8
12787,2019-03-22,9
12788,2019-03-22,10
12789,2019-03-22,11
12790,2019-03-25,2
12791,2019-03-25,3
12792,2019-03-25,4
12793,2019-03-25,5
12794,2019-03-25,6
12795,2019-03-25,7
12796,2019-03-25,8
12797,2019-03-25,9
12798,2019-03-25,10
12799,2019-03-25,11
12800,2019-03-26,2
12801,2019-03-26,3
12802,2019-03-26,4
12803,2019-03-26,5
12804,2019-03-26,6
12805,2019-03-26,7
12806,2019-03-26,8
12807,2019-03-26,9
12808,2019-03-26,10
12809,2019-03-26,11
12810,2019-03-27,2
12811,2019-03-27,3
12812,2019-03-27,4
12813,2019-03-27,5
12814,2019-03-27,6
12815,2019-03-27,7
12816,2019-03-27,8
12817,2019-03-27,9
12818,2019-03-27,10
12819,2019-03-27,11
12820,2019-03-28,2
12821,2019-03-28,3
12822,2019-03-28,4
12823,2019-03-28,5
12824,2019-03-28,6
12825,2019-03-28,7
12826,2019-03-28,8
12827,2019-03-28,9
12828,2019-03-28,10
12829,2019-03-28,11
12830,2019-03-29,2
12831,2019-03-29,3
12832,2019-03-29,4
12833,2019-03-29,5
12834,2019-03-29,6
12835,2019-03-29,7
12836,2019-03-29,8
12837,2019-03-29,9
12838,2019-03-29,10
12839,2019-03-29,11
12840,2019-04-01,2
12841,2019-04-01,3
12842,2019-04-01,4
12843,2019-04-01,5
12844,2019-04-01,6
12845,2019-04-01,7
12846,2019-04-01,8
12847,2019-04-01,9
12848,2019-04-01,10
12849,2019-04-01,11
12850,2019-04-02,2
12851,2019-04-02,3
12852,2019-04-02,4
12853,2019-04-02,5
12854,2019-04-02,6
12855,2019-04-02,7
12856,2019-04-02,8
12857,2019-04-02,9
12858,2019-04-02,10
12859,2019-04-02,11
12860,2019-04-03,2
12861,2019-04-03,3
12862,2019-04-03,4
12863,2019-04-03,5
12864,2019-04-03,6
12865,2019-04-03,7
12866,2019-04-03,8
12867,2019-04-03,9
12868,2019-04-03,10
12869,2019-04-03,11
12870,2019-04-04,2
12871,2019-04-04,3
12872,2019-04-04,4
12873,2019-04-04,5
12874,2019-04-04,6
12875,2019-04-04,7
12876,2019-04-04,8
12877,2019-04-04,9
12878,2019-04-04,10
12879,2019-04-04,11
12880,2019-04-05,2
12881,2019-04-05,3
12882,2019-04-05,4
12883,2019-04-05,5
12884,2019-04-05,6
12885,2019-04-05,7
12886,2019-04-05,8
12887,2019-04-05,9
12888,2019-04-05,10
12889,2019-04-05,11
12890,2019-04-08,2
12891,2019-04-08,3
12892,2019-04-08,4
12893,2019-04-08,5
12894,2019-04-08,6
12895,2019-04-08,7
12896,2019-04-08,8
12897,2019-04-08,9
12898,2019-04-08,10
12899,2019-04-08,11
12900,2019-04-09,2
12901,2019-04-09,3
12902,2019-04-09,4
12903,2019-04-09,5
12904,2019-04-09,6
12905,2019-04-09,7
12906,2019-04-09,8
12907,2019-04-09,9
12908,2019-04-09,10
12909,2019-04-09,11
12910,2019-04-10,2
12911,2019-04-10,3
12912,2019-04-10,4
12913,2019-04-10,5
12914,2019-04-10,6
12915,2019-04-10,7
12916,2019-04-10,8
12917,2019-04-10,9
12918,2019-04-10,10
12919,2019-04-10,11
12920,2019-04-11,2
12921,2019-04-11,3
12922,2019-04-11,4
12923,2019-04-11,5
12924,2019-04-11,6
12925,2019-04-11,7
12926,2019-04-11,8
12927,2019-04-11,9
12928,2019-04-11,10
12929,2019-04-11,11
12930,2019-04-12,2
12931,2019-04-12,3
12932,2019-04-12,4
12933,2019-04-12,5
12934,2019-04-12,6
12935,2019-04-12,7
12936,2019-04-12,8
12937,2019-04-12,9
12938,2019-04-12,10
12939,2019-04-12,11
12940,2019-04-15,2
12941,2019-04-15,3
12942,2019-04-15,4
12943,2019-04-15,5
12944,2019-04-15,6
12945,2019-04-15,7
12946,2019-04-15,8
12947,2019-04-15,9
12948,2019-04-15,10
12949,2019-04-15,11
12950,2019-04-16,2
12951,2019-04-16,3
12952,2019-04-16,4
12953,2019-04-16,5
12954,2019-04-16,6
12955,2019-04-16,7
12956,2019-04-16,8
12957,2019-04-16,9
12958,2019-04-16,10
12959,2019-04-16,11
12960,2019-04-17,2
12961,2019-04-17,3
12962,2019-04-17,4
12963,2019-04-17,5
12964,2019-04-17,6
12965,2019-04-17,7
12966,2019-04-17,8
12967,2019-04-17,9
12968,2019-04-17,10
12969,2019-04-17,11
12970,2019-04-18,2
12971,2019-04-18,3
12972,2019-04-18,4
12973,2019-04-18,5
12974,2019-04-18,6
12975,2019-04-18,7
12976,2019-04-18,8
12977,2019-04-18,9
12978,2019-04-18,10
12979,2019-04-18,11
12980,2019-04-19,2
12981,2019-04-19,3
12982,2019-04-19,4
12983,2019-04-19,5
12984,2019-04-19,6
12985,2019-04-19,7
12986,2019-04-19,8
12987,2019-04-19,9
12988,2019-04-19,10
12989,2019-04-19,11
12990,2019-04-22,2
12991,2019-04-22,3
12992,2019-04-22,4
12993,2019-04-22,5
12994,2019-04-22,6
12995,2019-04-22,7
12996,2019-04-22,8
12997,2019-04-22,9
12998,2019-04-22,10
12999,2019-04-22,11
13000,2019-04-23,2
13001,2019-04-23,3
13002,2019-04-23,4
13003,2019-04-23,5
13004,2019-04-23,6
13005,2019-04-23,7
13006,2019-04-23,8
13007,2019-04-23,9
13008,2019-04-23,10
13009,2019-04-23,11
13010,2019-04-24,2
13011,2019-04-24,3
13012,2019-04-24,4
13013,2019-04-24,5
13014,2019-04-24,6
13015,2019-04-24,7
13016,2019-04-24,8
13017,2019-04-24,9
13018,2019-04-24,10
13019,2019-04-24,11
13020,2019-04-25,2
13021,2019-04-25,3
13022,2019-04-25,4
13023,2019-04-25,5
13024,2019-04-25,6
13025,2019-04-25,7
13026,2019-04-25,8
13027,2019-04-25,9
13028,2019-04-25,10
13029,2019-04-25,11
13030,2019-04-26,2
13031,2019-04-26,3
13032,2019-04-26,4
13033,2019-04-26,5
13034,2019-04-26,6
13035,2019-04-26,7
13036,2019-04-26,8
13037,2019-04-26,9
13038,2019-04-26,10
13039,2019-04-26,11
13040,2019-04-29,2
13041,2019-04-29,3
13042,2019-04-29,4
13043,2019-04-29,5
13044,2019-04-29,6
13045,2019-04-29,7
13046,2019-04-29,8
13047,2019-04-29,9
13048,2019-04-29,10
13049,2019-04-29,11
13050,2019-04-30,2
13051,2019-04-30,3
13052,2019-04-30,4
13053,2019-04-30,5
13054,2019-04-30,6
13055,2019-04-30,7
13056,2019-04-30,8
13057,2019-04-30,9
13058,2019-04-30,10
13059,2019-04-30,11
13060,2019-05-02,2
13061,2019-05-02,3
13062,2019-05-02,4
13063,2019-05-02,5
13064,2019-05-02,6
13065,2019-05-02,7
13066,2019-05-02,8
13067,2019-05-02,9
13068,2019-05-02,10
13069,2019-05-02,11
13070,2019-05-03,2
13071,2019-05-03,3
13072,2019-05-03,4
13073,2019-05-03,5
13074,2019-05-03,6
13075,2019-05-03,7
13076,2019-05-03,8
13077,2019-05-03,9
13078,2019-05-03,10
13079,2019-05-03,11
13080,2019-05-07,2
13081,2019-05-07,3
13082,2019-05-07,4
13083,2019-05-07,5
13084,2019-05-07,6
13085,2019-05-07,7
13086,2019-05-07,8
13087,2019-05-07,9
13088,2019-05-07,10
13089,2019-05-07,11
13090,2019-05-08,2
13091,2019-05-08,3
13092,2019-05-08,4
13093,2019-05-08,5
13094,2019-05-08,6
13095,2019-05-08,7
13096,2019-05-08,8
13097,2019-05-08,9
13098,2019-05-08,10
13099,2019-05-08,11
13100,2019-05-09,2
13101,2019-05-09,3
13102,2019-05-09,4
13103,2019-05-09,5
13104,2019-05-09,6
13105,2019-05-09,7
13106,2019-05-09,8
13107,2019-05-09,9
13108,2019-05-09,10
13109,2019-05-09,11
13110,2019-05-10,2
13111,2019-05-10,3
13112,2019-05-10,4
13113,2019-05-10,5
13114,2019-05-10,6
13115,2019-05-10,7
13116,2019-05-10,8
13117,2019-05-10,9
13118,2019-05-10,10
13119,2019-05-10,11
13120,2019-05-13,2
13121,2019-05-13,3
13122,2019-05-13,4
13123,2019-05-13,5
13124,2019-05-13,6
13125,2019-05-13,7
13126,2019-05-13,8
13127,2019-05-13,9
13128,2019-05-13,10
13129,2019-05-13,11
13130,2019-05-14,2
13131,2019-05-14,3
13132,2019-05-14,4
13133,2019-05-14,5
13134,2019-05-14,6
13135,2019-05-14,7
13136,2019-05-14,8
13137,2019-05-14,9
13138,2019-05-14,10
13139,2019-05-14,11
13140,2019-05-15,2
13141,2019-05-15,3
13142,2019-05-15,4
13143,2019-05-15,5
13144,2019-05-15,6
13145,2019-05-15,7
13146,2019-05-15,8
13147,2019-05-15,9
13148,2019-05-15,10
13149,2019-05-15,11
13150,2019-05-16,2
13151,2019-05-16,3
13152,2019-05-16,4
13153,2019-05-16,5
13154,2019-05-16,6
13155,2019-05-16,7
13156,2019-05-16,8
13157,2019-05-16,9
13158,2019-05-16,10
13159,2019-05-16,11
13160,2019-05-17,2
13161,2019-05-17,3
13162,2019-05-17,4
13163,2019-05-17,5
13164,2019-05-17,6
13165,2019-05-17,7
13166,2019-05-17,8
13167,2019-05-17,9
13168,2019-05-17,10
13169,2019-05-17,11
13170,2019-05-20,2
13171,2019-05-20,3
13172,2019-05-20,4
13173,2019-05-20,5
13174,2019-05-20,6
13175,2019-05-20,7
13176,2019-05-20,8
13177,2019-05-20,9
13178,2019-05-20,10
13179,2019-05-20,11
13180,2019-05-21,2
13181,2019-05-21,3
13182,2019-05-21,4
13183,2019-05-21,5
13184,2019-05-21,6
13185,2019-05-21,7
13186,2019-05-21,8
13187,2019-05-21,9
13188,2019-05-21,10
13189,2019-05-21,11
13190,2019-05-22,2
13191,2019-05-22,3
13192,2019-05-22,4
13193,2019-05-22,5
13194,2019-05-22,6
13195,2019-05-22,7
13196,2019-05-22,8
13197,2019-05-22,9
13198,2019-05-22,10
13199,2019-05-22,11
13200,2019-05-23,2
13201,2019-05-23,3
13202,2019-05-23,4
13203,2019-05-23,5
13204,2019-05-23,6
13205,2019-05-23,7
13206,2019-05-23,8
13207,2019-05-23,9
13208,2019-05-23,10
13209,2019-05-23,11
13210,2019-05-24,2
13211,2019-05-24,3
13212,2019-05-24,4
13213,2019-05-24,5
13214,2019-05-24,6
13215,2019-05-24,7
13216,2019-05-24,8
13217,2019-05-24,9
13218,2019-05-24,10
13219,2019-05-24,11
13220,2019-05-27,2
13221,2019-05-27,3
13222,2019-05-27,4
13223,2019-05-27,5
13224,2019-05-27,6
13225,2019-05-27,7
13226,2019-05-27,8
13227,2019-05-27,9
13228,2019-05-27,10
13229,2019-05-27,11
13230,2019-05-28,2
13231,2019-05-28,3
13232,2019-05-28,4
13233,2019-05-28,5
13234,2019-05-28,6
13235,2019-05-28,7
13236,2019-05-28,8
13237,2019-05-28,9
13238,2019-05-28,10
13239,2019-05-28,11
13240,2019-05-29,2
13241,2019-05-29,3
13242,2019-05-29,4
13243,2019-05-29,5
13244,2019-05-29,6
13245,2019-05-29,7
13246,2019-05-29,8
13247,2019-05-29,9
13248,2019-05-29,10
13249,2019-05-29,11
13250,2019-05-30,2
13251,2019-05-30,3
13252,2019-05-30,4
13253,2019-05-30,5
13254,2019-05-30,6
13255,2019-05-30,7
13256,2019-05-30,8
13257,2019-05-30,9
13258,2019-05-30,10
13259,2019-05-30,11
13260,2019-06-03,2
13261,2019-06-03,3
13262,2019-06-03,4
13263,2019-06-03,5
13264,2019-06-03,6
13265,2019-06-03,7
13266,2019-06-03,8
13267,2019-06-03,9
13268,2019-06-03,10
13269,2019-06-03,11
13270,2019-06-04,2
13271,2019-06-04,3
13272,2019-06-04,4
13273,2019-06-04,5
13274,2019-06-04,6
13275,2019-06-04,7
13276,2019-06-04,8
13277,2019-06-04,9
13278,2019-06-04,10
13279,2019-06-04,11
13280,2019-06-05,2
13281,2019-06-05,3
13282,2019-06-05,4
13283,2019-06-05,5
13284,2019-06-05,6
13285,2019-06-05,7
13286,2019-06-05,8
13287,2019-06-05,9
13288,2019-06-05,10
13289,2019-06-05,11
13290,2019-06-07,2
13291,2019-06-07,3
13292,2019-06-07,4
13293,2019-06-07,5
13294,2019-06-07,6
13295,2019-06-07,7
13296,2019-06-07,8
13297,2019-06-07,9
13298,2019-06-07,10
13299,2019-06-07,11
13300,2019-06-10,2
13301,2019-06-10,3
13302,2019-06-10,4
13303,2019-06-10,5
13304,2019-06-10,6
13305,2019-06-10,7
13306,2019-06-10,8
13307,2019-06-10,9
13308,2019-06-10,10
13309,2019-06-10,11
13310,2019-06-11,2
13311,2019-06-11,3
13312,2019-06-11,4
13313,2019-06-11,5
13314,2019-06-11,6
13315,2019-06-11,7
13316,2019-06-11,8
13317,2019-06-11,9
13318,2019-06-11,10
13319,2019-06-11,11
13320,2019-06-12,2
13321,2019-06-12,3
13322,2019-06-12,4
13323,2019-06-12,5
13324,2019-06-12,6
13325,2019-06-12,7
13326,2019-06-12,8
13327,2019-06-12,9
13328,2019-06-12,10
13329,2019-06-12,11
13330,2019-06-13,2
13331,2019-06-13,3
13332,2019-06-13,4
13333,2019-06-13,5
13334,2019-06-13,6
13335,2019-06-13,7
13336,2019-06-13,8
13337,2019-06-13,9
13338,2019-06-13,10
13339,2019-06-13,11
13340,2019-06-14,2
13341,2019-06-14,3
13342,2019-06-14,4
13343,2019-06-14,5
13344,2019-06-14,6
13345,2019-06-14,7
13346,2019-06-14,8
13347,2019-06-14,9
13348,2019-06-14,10
13349,2019-06-14,11
13350,2019-06-17,2
13351,2019-06-17,3
13352,2019-06-17,4
13353,2019-06-17,5
13354,2019-06-17,6
13355,2019-06-17,7
13356,2019-06-17,8
13357,2019-06-17,9
13358,2019-06-17,10
13359,2019-06-17,11
13360,2019-06-18,2
13361,2019-06-18,3
13362,2019-06-18,4
13363,2019-06-18,5
13364,2019-06-18,6
13365,2019-06-18,7
13366,2019-06-18,8
13367,2019-06-18,9
13368,2019-06-18,10
13369,2019-06-18,11
