Date,Open,High,Low,Close,Volume,Category,count,pos,neg
2019-01-31,335000,344000,330500,342500,72702,7,6.0,1.0,2.0
2019-01-31,335000,344000,330500,342500,72702,8,6.0,1.0,2.0
2019-01-31,335000,344000,330500,342500,72702,9,6.0,1.0,2.0
2019-01-31,335000,344000,330500,342500,72702,10,6.0,1.0,2.0
2019-01-31,335000,344000,330500,342500,72702,11,6.0,1.0,2.0
2019-02-01,342000,343000,335000,335000,42812,2,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,3,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,4,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,5,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,6,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,7,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,8,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,9,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,10,5.0,2.0,1.0
2019-02-01,342000,343000,335000,335000,42812,11,5.0,2.0,1.0
2019-02-07,337000,341000,335000,340000,29909,2,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,3,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,4,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,5,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,6,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,7,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,8,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,9,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,10,2.0,0.0,1.0
2019-02-07,337000,341000,335000,340000,29909,11,2.0,0.0,1.0
2019-02-08,340000,340500,336500,340000,24380,2,,,
2019-02-08,340000,340500,336500,340000,24380,3,,,
2019-02-08,340000,340500,336500,340000,24380,4,,,
2019-02-08,340000,340500,336500,340000,24380,5,,,
2019-02-08,340000,340500,336500,340000,24380,6,,,
2019-02-08,340000,340500,336500,340000,24380,7,,,
2019-02-08,340000,340500,336500,340000,24380,8,,,
2019-02-08,340000,340500,336500,340000,24380,9,,,
2019-02-08,340000,340500,336500,340000,24380,10,,,
2019-02-08,340000,340500,336500,340000,24380,11,,,
2019-02-11,340000,340500,336500,338000,19458,2,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,3,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,4,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,5,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,6,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,7,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,8,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,9,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,10,5.0,1.0,0.0
2019-02-11,340000,340500,336500,338000,19458,11,5.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,2,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,3,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,4,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,5,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,6,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,7,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,8,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,9,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,10,2.0,1.0,0.0
2019-02-12,339500,340000,331500,332000,44392,11,2.0,1.0,0.0
2019-02-13,333000,335000,331000,333500,30438,2,,,
2019-02-13,333000,335000,331000,333500,30438,3,,,
2019-02-13,333000,335000,331000,333500,30438,4,,,
2019-02-13,333000,335000,331000,333500,30438,5,,,
2019-02-13,333000,335000,331000,333500,30438,6,,,
2019-02-13,333000,335000,331000,333500,30438,7,,,
2019-02-13,333000,335000,331000,333500,30438,8,,,
2019-02-13,333000,335000,331000,333500,30438,9,,,
2019-02-13,333000,335000,331000,333500,30438,10,,,
2019-02-13,333000,335000,331000,333500,30438,11,,,
2019-02-14,332500,339500,331000,339500,41054,2,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,3,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,4,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,5,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,6,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,7,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,8,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,9,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,10,1.0,1.0,0.0
2019-02-14,332500,339500,331000,339500,41054,11,1.0,1.0,0.0
2019-02-15,339500,341000,333000,336500,31378,2,,,
2019-02-15,339500,341000,333000,336500,31378,3,,,
2019-02-15,339500,341000,333000,336500,31378,4,,,
2019-02-15,339500,341000,333000,336500,31378,5,,,
2019-02-15,339500,341000,333000,336500,31378,6,,,
2019-02-15,339500,341000,333000,336500,31378,7,,,
2019-02-15,339500,341000,333000,336500,31378,8,,,
2019-02-15,339500,341000,333000,336500,31378,9,,,
2019-02-15,339500,341000,333000,336500,31378,10,,,
2019-02-15,339500,341000,333000,336500,31378,11,,,
2019-02-18,340000,340000,334000,335500,36448,2,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,3,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,4,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,5,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,6,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,7,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,8,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,9,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,10,6.0,3.0,0.0
2019-02-18,340000,340000,334000,335500,36448,11,6.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,2,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,3,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,4,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,5,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,6,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,7,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,8,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,9,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,10,5.0,3.0,0.0
2019-02-20,334000,335500,333000,335000,49013,11,5.0,3.0,0.0
2019-02-21,334500,334500,332000,332500,28239,2,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,3,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,4,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,5,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,6,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,7,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,8,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,9,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,10,2.0,2.0,0.0
2019-02-21,334500,334500,332000,332500,28239,11,2.0,2.0,0.0
2019-02-22,333500,334500,330000,331500,36421,2,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,3,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,4,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,5,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,6,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,7,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,8,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,9,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,10,1.0,0.0,1.0
2019-02-22,333500,334500,330000,331500,36421,11,1.0,0.0,1.0
2019-02-25,331500,333000,329000,330500,42795,2,,,
2019-02-25,331500,333000,329000,330500,42795,3,,,
2019-02-25,331500,333000,329000,330500,42795,4,,,
2019-02-25,331500,333000,329000,330500,42795,5,,,
2019-02-25,331500,333000,329000,330500,42795,6,,,
2019-02-25,331500,333000,329000,330500,42795,7,,,
2019-02-25,331500,333000,329000,330500,42795,8,,,
2019-02-25,331500,333000,329000,330500,42795,9,,,
2019-02-25,331500,333000,329000,330500,42795,10,,,
2019-02-25,331500,333000,329000,330500,42795,11,,,
2019-02-26,332500,332500,327500,328000,43403,2,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,3,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,4,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,5,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,6,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,7,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,8,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,9,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,10,1.0,1.0,0.0
2019-02-26,332500,332500,327500,328000,43403,11,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,2,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,3,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,4,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,5,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,6,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,7,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,8,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,9,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,10,1.0,1.0,0.0
2019-02-27,329000,330000,320500,323500,120238,11,1.0,1.0,0.0
2019-02-28,324000,325000,321000,322000,74343,2,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,3,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,4,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,5,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,6,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,7,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,8,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,9,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,10,1.0,0.0,1.0
2019-02-28,324000,325000,321000,322000,74343,11,1.0,0.0,1.0
2019-03-04,323000,325000,320500,321500,51229,2,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,3,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,4,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,5,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,6,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,7,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,8,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,9,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,10,2.0,1.0,0.0
2019-03-04,323000,325000,320500,321500,51229,11,2.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,2,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,3,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,4,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,5,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,6,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,7,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,8,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,9,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,10,1.0,1.0,0.0
2019-03-05,321500,322000,319000,321000,47184,11,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,2,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,3,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,4,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,5,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,6,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,7,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,8,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,9,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,10,1.0,1.0,0.0
2019-03-06,322000,326000,321000,325000,48242,11,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,2,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,3,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,4,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,5,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,6,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,7,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,8,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,9,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,10,1.0,1.0,0.0
2019-03-07,326500,326500,319500,321000,48150,11,1.0,1.0,0.0
2019-03-08,322500,324500,320000,322500,42713,2,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,3,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,4,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,5,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,6,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,7,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,8,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,9,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,10,3.0,1.0,1.0
2019-03-08,322500,324500,320000,322500,42713,11,3.0,1.0,1.0
2019-03-11,324500,328500,322500,328500,46010,2,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,3,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,4,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,5,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,6,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,7,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,8,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,9,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,10,4.0,3.0,0.0
2019-03-11,324500,328500,322500,328500,46010,11,4.0,3.0,0.0
2019-03-12,329000,329000,324500,326500,35549,2,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,3,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,4,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,5,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,6,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,7,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,8,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,9,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,10,1.0,1.0,0.0
2019-03-12,329000,329000,324500,326500,35549,11,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,2,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,3,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,4,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,5,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,6,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,7,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,8,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,9,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,10,1.0,1.0,0.0
2019-03-13,325000,327500,323000,327000,20624,11,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,2,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,3,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,4,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,5,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,6,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,7,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,8,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,9,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,10,1.0,1.0,0.0
2019-03-14,328000,328500,325000,327000,32776,11,1.0,1.0,0.0
2019-03-15,326000,329500,325500,329000,63650,2,,,
2019-03-15,326000,329500,325500,329000,63650,3,,,
2019-03-15,326000,329500,325500,329000,63650,4,,,
2019-03-15,326000,329500,325500,329000,63650,5,,,
2019-03-15,326000,329500,325500,329000,63650,6,,,
2019-03-15,326000,329500,325500,329000,63650,7,,,
2019-03-15,326000,329500,325500,329000,63650,8,,,
2019-03-15,326000,329500,325500,329000,63650,9,,,
2019-03-15,326000,329500,325500,329000,63650,10,,,
2019-03-15,326000,329500,325500,329000,63650,11,,,
2019-03-18,329000,331000,329000,331000,29512,2,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,3,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,4,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,5,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,6,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,7,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,8,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,9,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,10,1.0,0.0,0.0
2019-03-18,329000,331000,329000,331000,29512,11,1.0,0.0,0.0
2019-03-19,331000,333000,329500,333000,30670,2,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,3,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,4,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,5,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,6,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,7,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,8,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,9,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,10,2.0,1.0,0.0
2019-03-19,331000,333000,329500,333000,30670,11,2.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,2,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,3,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,4,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,5,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,6,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,7,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,8,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,9,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,10,3.0,1.0,0.0
2019-03-20,332000,333000,328000,330000,18275,11,3.0,1.0,0.0
2019-03-21,330000,331000,326500,328000,22790,2,,,
2019-03-21,330000,331000,326500,328000,22790,3,,,
2019-03-21,330000,331000,326500,328000,22790,4,,,
2019-03-21,330000,331000,326500,328000,22790,5,,,
2019-03-21,330000,331000,326500,328000,22790,6,,,
2019-03-21,330000,331000,326500,328000,22790,7,,,
2019-03-21,330000,331000,326500,328000,22790,8,,,
2019-03-21,330000,331000,326500,328000,22790,9,,,
2019-03-21,330000,331000,326500,328000,22790,10,,,
2019-03-21,330000,331000,326500,328000,22790,11,,,
2019-03-22,326000,327500,324500,326000,26490,2,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,3,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,4,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,5,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,6,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,7,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,8,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,9,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,10,1.0,0.0,0.0
2019-03-22,326000,327500,324500,326000,26490,11,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,2,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,3,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,4,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,5,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,6,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,7,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,8,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,9,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,10,1.0,0.0,0.0
2019-03-25,322000,324000,320000,321000,24882,11,1.0,0.0,0.0
2019-03-26,324000,327500,321500,324500,27200,2,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,3,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,4,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,5,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,6,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,7,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,8,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,9,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,10,1.0,1.0,0.0
2019-03-26,324000,327500,321500,324500,27200,11,1.0,1.0,0.0
2019-03-27,326000,328000,324500,327500,30000,2,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,3,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,4,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,5,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,6,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,7,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,8,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,9,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,10,2.0,2.0,0.0
2019-03-27,326000,328000,324500,327500,30000,11,2.0,2.0,0.0
2019-03-28,325000,327000,321000,322000,23688,2,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,3,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,4,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,5,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,6,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,7,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,8,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,9,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,10,2.0,1.0,0.0
2019-03-28,325000,327000,321000,322000,23688,11,2.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,2,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,3,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,4,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,5,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,6,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,7,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,8,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,9,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,10,1.0,1.0,0.0
2019-03-29,322500,325000,320000,323000,29480,11,1.0,1.0,0.0
2019-04-01,326500,328500,324000,324500,27146,2,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,3,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,4,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,5,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,6,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,7,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,8,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,9,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,10,5.0,2.0,2.0
2019-04-01,326500,328500,324000,324500,27146,11,5.0,2.0,2.0
2019-04-02,324500,327500,323500,326000,22763,2,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,3,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,4,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,5,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,6,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,7,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,8,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,9,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,10,3.0,1.0,0.0
2019-04-02,324500,327500,323500,326000,22763,11,3.0,1.0,0.0
2019-04-03,323500,327500,323500,326000,28687,2,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,3,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,4,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,5,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,6,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,7,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,8,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,9,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,10,2.0,1.0,1.0
2019-04-03,323500,327500,323500,326000,28687,11,2.0,1.0,1.0
2019-04-04,326000,326500,323500,325000,23028,2,3.0,3.0,0.0
2019-04-04,326000,326500,323500,325000,23028,3,3.0,3.0,0.0
2019-04-04,326000,326500,323500,325000,23028,4,3.0,3.0,0.0
2019-04-04,326000,326500,323500,325000,23028,5,3.0,3.0,0.0
2019-04-04,326000,326500,323500,325000,23028,6,3.0,3.0,0.0
2019-04-04,326000,326500,323500,325000,23028,7,3.0,3.0,0.0
2019-04-04,326000,326500,323500,325000,23028,8,3.0,3.0,0.0
2019-04-04,326000,326500,323500,325000,23028,9,3.0,3.0,0.0
