date,open,high,low,close,volume,roe,per,pbr,Date,Category,count,pos,neg
2019-05-10,308500,308500,299000,300000,48574,3.16,27.12,0.83,2019-05-10,5,2.0,0.0,0.0
2019-05-10,308500,308500,299000,300000,48574,3.16,27.12,0.83,2019-05-10,6,2.0,0.0,0.0
2019-05-10,308500,308500,299000,300000,48574,3.16,27.12,0.83,2019-05-10,7,2.0,0.0,0.0
2019-05-10,308500,308500,299000,300000,48574,3.16,27.12,0.83,2019-05-10,8,2.0,0.0,0.0
2019-05-10,308500,308500,299000,300000,48574,3.16,27.12,0.83,2019-05-10,9,2.0,0.0,0.0
2019-05-10,308500,308500,299000,300000,48574,3.16,27.12,0.83,2019-05-10,10,2.0,0.0,0.0
2019-05-10,308500,308500,299000,300000,48574,3.16,27.12,0.83,2019-05-10,11,2.0,0.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,2,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,3,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,4,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,5,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,6,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,7,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,8,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,9,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,10,6.0,3.0,0.0
2019-05-13,299000,300500,297500,298500,28126,3.16,27.12,0.83,2019-05-13,11,6.0,3.0,0.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,2,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,3,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,4,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,5,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,6,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,7,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,8,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,9,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,10,3.0,0.0,1.0
2019-05-14,295500,295500,286500,288500,109064,3.16,27.12,0.83,2019-05-14,11,3.0,0.0,1.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,2,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,3,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,4,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,5,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,6,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,7,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,8,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,9,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,10,2.0,2.0,0.0
2019-05-15,291000,291000,284000,285500,75120,3.16,27.12,0.83,2019-05-15,11,2.0,2.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,2,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,3,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,4,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,5,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,6,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,7,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,8,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,9,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,10,1.0,0.0,0.0
2019-05-16,286500,288500,285000,286500,45620,3.16,27.12,0.83,2019-05-16,11,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,2,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,3,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,4,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,5,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,6,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,7,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,8,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,9,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,10,1.0,0.0,0.0
2019-05-17,286500,288000,279500,280000,51179,3.16,27.12,0.83,2019-05-17,11,1.0,0.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,2,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,3,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,4,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,5,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,6,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,7,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,8,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,9,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,10,1.0,1.0,0.0
2019-05-20,280000,285500,279500,283000,28261,3.16,27.12,0.83,2019-05-20,11,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,2,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,3,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,4,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,5,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,6,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,7,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,8,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,9,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,10,1.0,1.0,0.0
2019-05-21,283500,285500,282000,283500,21153,3.16,27.12,0.83,2019-05-21,11,1.0,1.0,0.0
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,2,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,3,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,4,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,5,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,6,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,7,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,8,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,9,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,10,,,
2019-05-22,284000,286500,278000,278000,34044,3.16,27.12,0.83,2019-05-22,11,,,
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,2,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,3,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,4,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,5,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,6,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,7,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,8,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,9,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,10,3.0,2.0,0.0
2019-05-23,278500,285000,276000,285000,31896,3.16,27.12,0.83,2019-05-23,11,3.0,2.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,2,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,3,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,4,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,5,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,6,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,7,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,8,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,9,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,10,1.0,1.0,0.0
2019-05-24,284500,285500,278000,279500,26185,3.16,27.12,0.83,2019-05-24,11,1.0,1.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,2,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,3,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,4,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,5,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,6,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,7,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,8,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,9,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,10,3.0,3.0,0.0
2019-05-27,279500,280500,273500,276500,29389,3.16,27.12,0.83,2019-05-27,11,3.0,3.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,2,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,3,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,4,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,5,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,6,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,7,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,8,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,9,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,10,1.0,1.0,0.0
2019-05-28,279000,286500,277500,284500,67332,3.16,27.12,0.83,2019-05-28,11,1.0,1.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,2,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,3,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,4,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,5,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,6,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,7,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,8,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,9,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,10,1.0,0.0,0.0
2019-05-29,285500,286500,279000,282500,19861,3.16,27.12,0.83,2019-05-29,11,1.0,0.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,2,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,3,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,4,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,5,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,6,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,7,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,8,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,9,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,10,2.0,1.0,0.0
2019-05-30,282000,282000,277000,279000,32453,3.16,27.12,0.83,2019-05-30,11,2.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,2,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,3,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,4,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,5,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,6,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,7,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,8,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,9,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,10,1.0,1.0,0.0
2019-04-19,318000,318500,314000,315500,49442,3.16,27.12,0.83,2019-04-19,11,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,2,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,3,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,4,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,5,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,6,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,7,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,8,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,9,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,10,1.0,1.0,0.0
2019-06-03,280500,282000,278000,280000,23101,3.16,27.12,0.83,2019-06-03,11,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,2,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,3,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,4,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,5,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,6,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,7,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,8,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,9,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,10,1.0,1.0,0.0
2019-06-04,282000,285500,279500,282000,20942,3.16,27.12,0.83,2019-06-04,11,1.0,1.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,2,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,3,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,4,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,5,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,6,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,7,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,8,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,9,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,10,2.0,2.0,0.0
2019-06-05,282500,284000,280000,282000,17866,3.16,27.12,0.83,2019-06-05,11,2.0,2.0,0.0
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,2,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,3,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,4,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,5,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,6,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,7,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,8,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,9,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,10,,,
2019-06-07,281500,282500,278500,280000,21458,3.16,27.12,0.83,2019-06-07,11,,,
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,2,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,3,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,4,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,5,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,6,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,7,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,8,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,9,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,10,2.0,0.0,0.0
2019-06-10,281500,285500,280000,285000,22772,3.16,27.12,0.83,2019-06-10,11,2.0,0.0,0.0
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,2,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,3,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,4,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,5,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,6,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,7,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,8,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,9,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,10,,,
2019-06-11,284000,285500,282500,284000,22826,3.16,27.12,0.83,2019-06-11,11,,,
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,2,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,3,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,4,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,5,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,6,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,7,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,8,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,9,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,10,3.0,0.0,1.0
2019-06-12,286000,286000,283500,285000,22023,3.16,27.12,0.83,2019-06-12,11,3.0,0.0,1.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,2,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,3,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,4,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,5,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,6,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,7,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,8,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,9,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,10,2.0,2.0,0.0
2019-06-13,286000,288000,281000,288000,39712,3.16,27.12,0.83,2019-06-13,11,2.0,2.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,2,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,3,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,4,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,5,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,6,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,7,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,8,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,9,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,10,2.0,0.0,0.0
2019-06-14,286000,294000,283000,294000,50829,3.16,27.12,0.83,2019-06-14,11,2.0,0.0,0.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,2,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,3,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,4,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,5,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,6,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,7,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,8,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,9,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,10,4.0,1.0,1.0
2019-06-17,294000,294000,288500,289000,29117,3.16,27.12,0.83,2019-06-17,11,4.0,1.0,1.0
2019-06-18,289500,295500,289500,295500,32169,3.16,27.12,0.83,2019-06-18,2,,,
2019-06-18,289500,295500,289500,295500,32169,3.16,27.12,0.83,2019-06-18,3,,,
