,Date,Category,article
5924,2016-05-31,6,Null
5925,2016-05-31,7,Null
5926,2016-05-31,8,Null
5927,2016-05-31,9,Null
5928,2016-05-31,10,Null
5929,2016-05-31,11,Null
5930,2016-06-01,2,Null
5931,2016-06-01,3,Null
5932,2016-06-01,4,Null
5933,2016-06-01,5,Null
5934,2016-06-01,6,Null
5935,2016-06-01,7,Null
5936,2016-06-01,8,Null
5937,2016-06-01,9,Null
5938,2016-06-01,10,Null
5939,2016-06-01,11,Null
5940,2016-06-02,2,Null
5941,2016-06-02,3,Null
5942,2016-06-02,4,Null
5943,2016-06-02,5,Null
5944,2016-06-02,6,Null
5945,2016-06-02,7,Null
5946,2016-06-02,8,Null
5947,2016-06-02,9,Null
5948,2016-06-02,10,Null
5949,2016-06-02,11,Null
5950,2016-06-03,2,Null
5951,2016-06-03,3,Null
5952,2016-06-03,4,Null
5953,2016-06-03,5,Null
5954,2016-06-03,6,Null
5955,2016-06-03,7,Null
5956,2016-06-03,8,Null
5957,2016-06-03,9,Null
5958,2016-06-03,10,Null
5959,2016-06-03,11,Null
5960,2016-06-07,2,Null
5961,2016-06-07,3,Null
5962,2016-06-07,4,Null
5963,2016-06-07,5,Null
5964,2016-06-07,6,Null
5965,2016-06-07,7,Null
5966,2016-06-07,8,Null
5967,2016-06-07,9,Null
5968,2016-06-07,10,Null
5969,2016-06-07,11,Null
5970,2016-06-08,2,Null
5971,2016-06-08,3,Null
5972,2016-06-08,4,Null
5973,2016-06-08,5,Null
5974,2016-06-08,6,Null
5975,2016-06-08,7,Null
5976,2016-06-08,8,Null
5977,2016-06-08,9,Null
5978,2016-06-08,10,Null
5979,2016-06-08,11,Null
5980,2016-06-09,2,Null
5981,2016-06-09,3,Null
5982,2016-06-09,4,Null
5983,2016-06-09,5,Null
5984,2016-06-09,6,Null
5985,2016-06-09,7,Null
5986,2016-06-09,8,Null
5987,2016-06-09,9,Null
5988,2016-06-09,10,Null
5989,2016-06-09,11,Null
5990,2016-06-10,2,Null
5991,2016-06-10,3,Null
5992,2016-06-10,4,Null
5993,2016-06-10,5,Null
5994,2016-06-10,6,Null
5995,2016-06-10,7,Null
5996,2016-06-10,8,Null
5997,2016-06-10,9,Null
5998,2016-06-10,10,Null
5999,2016-06-10,11,Null
6000,2016-06-13,2,Null
6001,2016-06-13,3,Null
6002,2016-06-13,4,Null
6003,2016-06-13,5,Null
6004,2016-06-13,6,Null
6005,2016-06-13,7,Null
6006,2016-06-13,8,Null
6007,2016-06-13,9,Null
6008,2016-06-13,10,Null
6009,2016-06-13,11,Null
6010,2016-06-14,2,Null
6011,2016-06-14,3,Null
6012,2016-06-14,4,Null
6013,2016-06-14,5,Null
6014,2016-06-14,6,Null
6015,2016-06-14,7,Null
6016,2016-06-14,8,Null
6017,2016-06-14,9,Null
6018,2016-06-14,10,Null
6019,2016-06-14,11,Null
6020,2016-06-15,2,Null
6021,2016-06-15,3,Null
6022,2016-06-15,4,Null
6023,2016-06-15,5,Null
6024,2016-06-15,6,Null
6025,2016-06-15,7,Null
6026,2016-06-15,8,Null
6027,2016-06-15,9,Null
6028,2016-06-15,10,Null
6029,2016-06-15,11,Null
6030,2016-06-16,2,Null
6031,2016-06-16,3,Null
6032,2016-06-16,4,Null
6033,2016-06-16,5,Null
6034,2016-06-16,6,Null
6035,2016-06-16,7,Null
6036,2016-06-16,8,Null
6037,2016-06-16,9,Null
6038,2016-06-16,10,Null
6039,2016-06-16,11,Null
6040,2016-06-17,2,Null
6041,2016-06-17,3,Null
6042,2016-06-17,4,Null
6043,2016-06-17,5,Null
6044,2016-06-17,6,Null
6045,2016-06-17,7,Null
6046,2016-06-17,8,Null
6047,2016-06-17,9,Null
6048,2016-06-17,10,Null
6049,2016-06-17,11,Null
6050,2016-06-20,2,Null
6051,2016-06-20,3,Null
6052,2016-06-20,4,Null
6053,2016-06-20,5,Null
6054,2016-06-20,6,Null
6055,2016-06-20,7,Null
6056,2016-06-20,8,Null
6057,2016-06-20,9,Null
6058,2016-06-20,10,Null
6059,2016-06-20,11,Null
6060,2016-06-21,2,Null
6061,2016-06-21,3,Null
6062,2016-06-21,4,Null
6063,2016-06-21,5,Null
6064,2016-06-21,6,Null
6065,2016-06-21,7,Null
6066,2016-06-21,8,Null
6067,2016-06-21,9,Null
6068,2016-06-21,10,Null
6069,2016-06-21,11,Null
6070,2016-06-22,2,Null
6071,2016-06-22,3,Null
6072,2016-06-22,4,Null
6073,2016-06-22,5,Null
6074,2016-06-22,6,Null
6075,2016-06-22,7,Null
6076,2016-06-22,8,Null
6077,2016-06-22,9,Null
6078,2016-06-22,10,Null
6079,2016-06-22,11,Null
6080,2016-06-23,2,Null
6081,2016-06-23,3,Null
6082,2016-06-23,4,Null
6083,2016-06-23,5,Null
6084,2016-06-23,6,Null
6085,2016-06-23,7,Null
6086,2016-06-23,8,Null
6087,2016-06-23,9,Null
6088,2016-06-23,10,Null
6089,2016-06-23,11,Null
6090,2016-06-24,2,Null
6091,2016-06-24,3,Null
6092,2016-06-24,4,Null
6093,2016-06-24,5,Null
6094,2016-06-24,6,Null
6095,2016-06-24,7,Null
6096,2016-06-24,8,Null
6097,2016-06-24,9,Null
6098,2016-06-24,10,Null
6099,2016-06-24,11,Null
6100,2016-06-27,2,Null
6101,2016-06-27,3,Null
6102,2016-06-27,4,Null
6103,2016-06-27,5,Null
6104,2016-06-27,6,Null
6105,2016-06-27,7,Null
6106,2016-06-27,8,Null
6107,2016-06-27,9,Null
6108,2016-06-27,10,Null
6109,2016-06-27,11,Null
6110,2016-06-28,2,Null
6111,2016-06-28,3,Null
6112,2016-06-28,4,Null
6113,2016-06-28,5,Null
6114,2016-06-28,6,Null
6115,2016-06-28,7,Null
6116,2016-06-28,8,Null
6117,2016-06-28,9,Null
6118,2016-06-28,10,Null
6119,2016-06-28,11,Null
6120,2016-06-29,2,Null
6121,2016-06-29,3,Null
6122,2016-06-29,4,Null
6123,2016-06-29,5,Null
6124,2016-06-29,6,Null
6125,2016-06-29,7,Null
6126,2016-06-29,8,Null
6127,2016-06-29,9,Null
6128,2016-06-29,10,Null
6129,2016-06-29,11,Null
6130,2016-06-30,2,Null
6131,2016-06-30,3,Null
6132,2016-06-30,4,Null
6133,2016-06-30,5,Null
6134,2016-06-30,6,Null
6135,2016-06-30,7,Null
6136,2016-06-30,8,Null
6137,2016-06-30,9,Null
6138,2016-06-30,10,Null
6139,2016-06-30,11,Null
6140,2016-07-01,2,Null
6141,2016-07-01,3,Null
6142,2016-07-01,4,Null
6143,2016-07-01,5,Null
6144,2016-07-01,6,Null
6145,2016-07-01,7,Null
6146,2016-07-01,8,Null
6147,2016-07-01,9,Null
6148,2016-07-01,10,Null
6149,2016-07-01,11,Null
6150,2016-07-04,2,Null
6151,2016-07-04,3,Null
6152,2016-07-04,4,Null
6153,2016-07-04,5,Null
6154,2016-07-04,6,Null
6155,2016-07-04,7,Null
6156,2016-07-04,8,Null
6157,2016-07-04,9,Null
6158,2016-07-04,10,Null
6159,2016-07-04,11,Null
6160,2016-07-05,2,Null
6161,2016-07-05,3,Null
6162,2016-07-05,4,Null
6163,2016-07-05,5,Null
6164,2016-07-05,6,Null
6165,2016-07-05,7,Null
6166,2016-07-05,8,Null
6167,2016-07-05,9,Null
6168,2016-07-05,10,Null
6169,2016-07-05,11,Null
6170,2016-07-06,2,Null
6171,2016-07-06,3,Null
6172,2016-07-06,4,Null
6173,2016-07-06,5,Null
6174,2016-07-06,6,Null
6175,2016-07-06,7,Null
6176,2016-07-06,8,Null
6177,2016-07-06,9,Null
6178,2016-07-06,10,Null
6179,2016-07-06,11,Null
6180,2016-07-07,2,Null
6181,2016-07-07,3,Null
6182,2016-07-07,4,Null
6183,2016-07-07,5,Null
6184,2016-07-07,6,Null
6185,2016-07-07,7,Null
6186,2016-07-07,8,Null
6187,2016-07-07,9,Null
6188,2016-07-07,10,Null
6189,2016-07-07,11,Null
6190,2016-07-08,2,Null
6191,2016-07-08,3,Null
6192,2016-07-08,4,Null
6193,2016-07-08,5,Null
6194,2016-07-08,6,Null
6195,2016-07-08,7,Null
6196,2016-07-08,8,Null
6197,2016-07-08,9,Null
6198,2016-07-08,10,Null
6199,2016-07-08,11,Null
6200,2016-07-11,2,Null
6201,2016-07-11,3,Null
6202,2016-07-11,4,Null
6203,2016-07-11,5,Null
6204,2016-07-11,6,Null
6205,2016-07-11,7,Null
6206,2016-07-11,8,Null
6207,2016-07-11,9,Null
6208,2016-07-11,10,Null
6209,2016-07-11,11,Null
6210,2016-07-12,2,Null
6211,2016-07-12,3,Null
6212,2016-07-12,4,Null
6213,2016-07-12,5,Null
6214,2016-07-12,6,Null
6215,2016-07-12,7,Null
6216,2016-07-12,8,Null
6217,2016-07-12,9,Null
6218,2016-07-12,10,Null
6219,2016-07-12,11,Null
6220,2016-07-13,2,Null
6221,2016-07-13,3,Null
6222,2016-07-13,4,Null
6223,2016-07-13,5,Null
6224,2016-07-13,6,Null
6225,2016-07-13,7,Null
6226,2016-07-13,8,Null
6227,2016-07-13,9,Null
6228,2016-07-13,10,Null
6229,2016-07-13,11,Null
6230,2016-07-14,2,Null
6231,2016-07-14,3,Null
6232,2016-07-14,4,Null
6233,2016-07-14,5,Null
6234,2016-07-14,6,Null
6235,2016-07-14,7,Null
6236,2016-07-14,8,Null
6237,2016-07-14,9,Null
6238,2016-07-14,10,Null
6239,2016-07-14,11,Null
6240,2016-07-15,2,Null
6241,2016-07-15,3,Null
6242,2016-07-15,4,Null
6243,2016-07-15,5,Null
6244,2016-07-15,6,Null
6245,2016-07-15,7,Null
6246,2016-07-15,8,Null
6247,2016-07-15,9,Null
6248,2016-07-15,10,Null
6249,2016-07-15,11,Null
6250,2016-07-18,2,Null
6251,2016-07-18,3,Null
6252,2016-07-18,4,Null
6253,2016-07-18,5,Null
6254,2016-07-18,6,Null
6255,2016-07-18,7,Null
6256,2016-07-18,8,Null
6257,2016-07-18,9,Null
6258,2016-07-18,10,Null
6259,2016-07-18,11,Null
6260,2016-07-19,2,Null
6261,2016-07-19,3,Null
6262,2016-07-19,4,Null
6263,2016-07-19,5,Null
6264,2016-07-19,6,Null
6265,2016-07-19,7,Null
6266,2016-07-19,8,Null
6267,2016-07-19,9,Null
6268,2016-07-19,10,Null
6269,2016-07-19,11,Null
6270,2016-07-20,2,Null
6271,2016-07-20,3,Null
6272,2016-07-20,4,Null
6273,2016-07-20,5,Null
6274,2016-07-20,6,Null
6275,2016-07-20,7,Null
6276,2016-07-20,8,Null
6277,2016-07-20,9,Null
6278,2016-07-20,10,Null
6279,2016-07-20,11,Null
6280,2016-07-21,2,Null
6281,2016-07-21,3,Null
6282,2016-07-21,4,Null
6283,2016-07-21,5,Null
6284,2016-07-21,6,Null
6285,2016-07-21,7,Null
6286,2016-07-21,8,Null
6287,2016-07-21,9,Null
6288,2016-07-21,10,Null
6289,2016-07-21,11,Null
6290,2016-07-22,2,Null
6291,2016-07-22,3,Null
6292,2016-07-22,4,Null
6293,2016-07-22,5,Null
6294,2016-07-22,6,Null
6295,2016-07-22,7,Null
6296,2016-07-22,8,Null
6297,2016-07-22,9,Null
6298,2016-07-22,10,Null
6299,2016-07-22,11,Null
6300,2016-07-25,2,Null
6301,2016-07-25,3,Null
6302,2016-07-25,4,Null
6303,2016-07-25,5,Null
6304,2016-07-25,6,Null
6305,2016-07-25,7,Null
6306,2016-07-25,8,Null
6307,2016-07-25,9,Null
6308,2016-07-25,10,Null
6309,2016-07-25,11,Null
6310,2016-07-26,2,Null
6311,2016-07-26,3,Null
6312,2016-07-26,4,Null
6313,2016-07-26,5,Null
6314,2016-07-26,6,Null
6315,2016-07-26,7,Null
6316,2016-07-26,8,Null
6317,2016-07-26,9,Null
6318,2016-07-26,10,Null
6319,2016-07-26,11,Null
6320,2016-07-27,2,Null
6321,2016-07-27,3,Null
6322,2016-07-27,4,Null
6323,2016-07-27,5,Null
6324,2016-07-27,6,Null
6325,2016-07-27,7,Null
6326,2016-07-27,8,Null
6327,2016-07-27,9,Null
6328,2016-07-27,10,Null
6329,2016-07-27,11,Null
6330,2016-07-28,2,Null
6331,2016-07-28,3,Null
6332,2016-07-28,4,Null
6333,2016-07-28,5,Null
6334,2016-07-28,6,Null
6335,2016-07-28,7,Null
6336,2016-07-28,8,Null
6337,2016-07-28,9,Null
6338,2016-07-28,10,Null
6339,2016-07-28,11,Null
6340,2016-07-29,2,Null
6341,2016-07-29,3,Null
6342,2016-07-29,4,Null
6343,2016-07-29,5,Null
6344,2016-07-29,6,Null
6345,2016-07-29,7,Null
6346,2016-07-29,8,Null
6347,2016-07-29,9,Null
6348,2016-07-29,10,Null
6349,2016-07-29,11,Null
6350,2016-08-01,2,Null
6351,2016-08-01,3,Null
6352,2016-08-01,4,Null
6353,2016-08-01,5,Null
6354,2016-08-01,6,Null
6355,2016-08-01,7,Null
6356,2016-08-01,8,Null
6357,2016-08-01,9,Null
6358,2016-08-01,10,Null
6359,2016-08-01,11,Null
6360,2016-08-02,2,Null
6361,2016-08-02,3,Null
6362,2016-08-02,4,Null
6363,2016-08-02,5,Null
6364,2016-08-02,6,Null
6365,2016-08-02,7,Null
6366,2016-08-02,8,Null
6367,2016-08-02,9,Null
6368,2016-08-02,10,Null
6369,2016-08-02,11,Null
6370,2016-08-03,2,Null
6371,2016-08-03,3,Null
6372,2016-08-03,4,Null
6373,2016-08-03,5,Null
6374,2016-08-03,6,Null
6375,2016-08-03,7,Null
6376,2016-08-03,8,Null
6377,2016-08-03,9,Null
6378,2016-08-03,10,Null
6379,2016-08-03,11,Null
6380,2016-08-04,2,Null
6381,2016-08-04,3,Null
6382,2016-08-04,4,Null
6383,2016-08-04,5,Null
6384,2016-08-04,6,Null
6385,2016-08-04,7,Null
6386,2016-08-04,8,Null
6387,2016-08-04,9,Null
6388,2016-08-04,10,Null
6389,2016-08-04,11,Null
6390,2016-08-05,2,Null
6391,2016-08-05,3,Null
6392,2016-08-05,4,Null
6393,2016-08-05,5,Null
6394,2016-08-05,6,Null
6395,2016-08-05,7,Null
6396,2016-08-05,8,Null
6397,2016-08-05,9,Null
6398,2016-08-05,10,Null
6399,2016-08-05,11,Null
6400,2016-08-08,2,Null
6401,2016-08-08,3,Null
6402,2016-08-08,4,Null
6403,2016-08-08,5,Null
6404,2016-08-08,6,Null
6405,2016-08-08,7,Null
6406,2016-08-08,8,Null
6407,2016-08-08,9,Null
6408,2016-08-08,10,Null
6409,2016-08-08,11,Null
6410,2016-08-09,2,Null
6411,2016-08-09,3,Null
6412,2016-08-09,4,Null
6413,2016-08-09,5,Null
6414,2016-08-09,6,Null
6415,2016-08-09,7,Null
6416,2016-08-09,8,Null
6417,2016-08-09,9,Null
6418,2016-08-09,10,Null
6419,2016-08-09,11,Null
6420,2016-08-10,2,Null
6421,2016-08-10,3,Null
6422,2016-08-10,4,Null
6423,2016-08-10,5,Null
6424,2016-08-10,6,Null
6425,2016-08-10,7,Null
6426,2016-08-10,8,Null
6427,2016-08-10,9,Null
6428,2016-08-10,10,Null
6429,2016-08-10,11,Null
6430,2016-08-11,2,Null
6431,2016-08-11,3,Null
6432,2016-08-11,4,Null
6433,2016-08-11,5,Null
6434,2016-08-11,6,Null
6435,2016-08-11,7,Null
6436,2016-08-11,8,Null
6437,2016-08-11,9,Null
6438,2016-08-11,10,Null
6439,2016-08-11,11,Null
6440,2016-08-12,2,Null
6441,2016-08-12,3,Null
6442,2016-08-12,4,Null
6443,2016-08-12,5,Null
6444,2016-08-12,6,Null
6445,2016-08-12,7,Null
6446,2016-08-12,8,Null
6447,2016-08-12,9,Null
6448,2016-08-12,10,Null
6449,2016-08-12,11,Null
6450,2016-08-16,2,Null
6451,2016-08-16,3,Null
6452,2016-08-16,4,Null
6453,2016-08-16,5,Null
6454,2016-08-16,6,Null
6455,2016-08-16,7,Null
6456,2016-08-16,8,Null
6457,2016-08-16,9,Null
6458,2016-08-16,10,Null
6459,2016-08-16,11,Null
6460,2016-08-17,2,Null
6461,2016-08-17,3,Null
6462,2016-08-17,4,Null
6463,2016-08-17,5,Null
6464,2016-08-17,6,Null
6465,2016-08-17,7,Null
6466,2016-08-17,8,Null
6467,2016-08-17,9,Null
6468,2016-08-17,10,Null
6469,2016-08-17,11,Null
6470,2016-08-18,2,Null
6471,2016-08-18,3,Null
6472,2016-08-18,4,Null
6473,2016-08-18,5,Null
6474,2016-08-18,6,Null
6475,2016-08-18,7,Null
6476,2016-08-18,8,Null
6477,2016-08-18,9,Null
6478,2016-08-18,10,Null
6479,2016-08-18,11,Null
6480,2016-08-19,2,Null
6481,2016-08-19,3,Null
6482,2016-08-19,4,Null
6483,2016-08-19,5,Null
6484,2016-08-19,6,Null
6485,2016-08-19,7,Null
6486,2016-08-19,8,Null
6487,2016-08-19,9,Null
6488,2016-08-19,10,Null
6489,2016-08-19,11,Null
6490,2016-08-22,2,Null
6491,2016-08-22,3,Null
6492,2016-08-22,4,Null
6493,2016-08-22,5,Null
6494,2016-08-22,6,Null
6495,2016-08-22,7,Null
6496,2016-08-22,8,Null
6497,2016-08-22,9,Null
6498,2016-08-22,10,Null
6499,2016-08-22,11,Null
6500,2016-08-23,2,Null
6501,2016-08-23,3,Null
6502,2016-08-23,4,Null
6503,2016-08-23,5,Null
6504,2016-08-23,6,Null
6505,2016-08-23,7,Null
6506,2016-08-23,8,Null
6507,2016-08-23,9,Null
6508,2016-08-23,10,Null
6509,2016-08-23,11,Null
6510,2016-08-24,2,Null
6511,2016-08-24,3,Null
6512,2016-08-24,4,Null
6513,2016-08-24,5,Null
6514,2016-08-24,6,Null
6515,2016-08-24,7,Null
6516,2016-08-24,8,Null
6517,2016-08-24,9,Null
6518,2016-08-24,10,Null
6519,2016-08-24,11,Null
6520,2016-08-25,2,Null
6521,2016-08-25,3,Null
6522,2016-08-25,4,Null
6523,2016-08-25,5,Null
6524,2016-08-25,6,Null
6525,2016-08-25,7,Null
6526,2016-08-25,8,Null
6527,2016-08-25,9,Null
6528,2016-08-25,10,Null
6529,2016-08-25,11,Null
6530,2016-08-26,2,Null
6531,2016-08-26,3,Null
6532,2016-08-26,4,Null
6533,2016-08-26,5,Null
6534,2016-08-26,6,Null
6535,2016-08-26,7,Null
6536,2016-08-26,8,Null
6537,2016-08-26,9,Null
6538,2016-08-26,10,Null
6539,2016-08-26,11,Null
6540,2016-08-29,2,Null
6541,2016-08-29,3,Null
6542,2016-08-29,4,Null
6543,2016-08-29,5,Null
6544,2016-08-29,6,Null
6545,2016-08-29,7,Null
6546,2016-08-29,8,Null
6547,2016-08-29,9,Null
6548,2016-08-29,10,Null
6549,2016-08-29,11,Null
6550,2016-08-30,2,Null
6551,2016-08-30,3,Null
6552,2016-08-30,4,Null
6553,2016-08-30,5,Null
6554,2016-08-30,6,Null
6555,2016-08-30,7,Null
6556,2016-08-30,8,Null
6557,2016-08-30,9,Null
6558,2016-08-30,10,Null
6559,2016-08-30,11,Null
6560,2016-08-31,2,Null
6561,2016-08-31,3,Null
6562,2016-08-31,4,Null
6563,2016-08-31,5,Null
6564,2016-08-31,6,Null
6565,2016-08-31,7,Null
6566,2016-08-31,8,Null
6567,2016-08-31,9,Null
6568,2016-08-31,10,Null
6569,2016-08-31,11,Null
6570,2016-09-01,2,Null
6571,2016-09-01,3,Null
6572,2016-09-01,4,Null
6573,2016-09-01,5,Null
6574,2016-09-01,6,Null
6575,2016-09-01,7,Null
6576,2016-09-01,8,Null
6577,2016-09-01,9,Null
6578,2016-09-01,10,Null
6579,2016-09-01,11,Null
6580,2016-09-02,2,Null
6581,2016-09-02,3,Null
6582,2016-09-02,4,Null
6583,2016-09-02,5,Null
6584,2016-09-02,6,Null
6585,2016-09-02,7,Null
6586,2016-09-02,8,Null
6587,2016-09-02,9,Null
6588,2016-09-02,10,Null
6589,2016-09-02,11,Null
6590,2016-09-05,2,Null
6591,2016-09-05,3,Null
6592,2016-09-05,4,Null
6593,2016-09-05,5,Null
6594,2016-09-05,6,Null
6595,2016-09-05,7,Null
6596,2016-09-05,8,Null
6597,2016-09-05,9,Null
6598,2016-09-05,10,Null
6599,2016-09-05,11,Null
6600,2016-09-06,2,Null
6601,2016-09-06,3,Null
6602,2016-09-06,4,Null
6603,2016-09-06,5,Null
6604,2016-09-06,6,Null
6605,2016-09-06,7,Null
6606,2016-09-06,8,Null
6607,2016-09-06,9,Null
6608,2016-09-06,10,Null
6609,2016-09-06,11,Null
6610,2016-09-07,2,Null
6611,2016-09-07,3,Null
6612,2016-09-07,4,Null
6613,2016-09-07,5,Null
6614,2016-09-07,6,Null
6615,2016-09-07,7,Null
6616,2016-09-07,8,Null
6617,2016-09-07,9,Null
6618,2016-09-07,10,Null
6619,2016-09-07,11,Null
6620,2016-09-08,2,Null
6621,2016-09-08,3,Null
6622,2016-09-08,4,Null
6623,2016-09-08,5,Null
6624,2016-09-08,6,Null
6625,2016-09-08,7,Null
6626,2016-09-08,8,Null
6627,2016-09-08,9,Null
6628,2016-09-08,10,Null
6629,2016-09-08,11,Null
6630,2016-09-09,2,Null
6631,2016-09-09,3,Null
6632,2016-09-09,4,Null
6633,2016-09-09,5,Null
6634,2016-09-09,6,Null
6635,2016-09-09,7,Null
6636,2016-09-09,8,Null
6637,2016-09-09,9,Null
6638,2016-09-09,10,Null
6639,2016-09-09,11,Null
6640,2016-09-12,2,Null
6641,2016-09-12,3,Null
6642,2016-09-12,4,Null
6643,2016-09-12,5,Null
6644,2016-09-12,6,Null
6645,2016-09-12,7,Null
6646,2016-09-12,8,Null
6647,2016-09-12,9,Null
6648,2016-09-12,10,Null
6649,2016-09-12,11,Null
6650,2016-09-13,2,Null
6651,2016-09-13,3,Null
6652,2016-09-13,4,Null
6653,2016-09-13,5,Null
6654,2016-09-13,6,Null
6655,2016-09-13,7,Null
6656,2016-09-13,8,Null
6657,2016-09-13,9,Null
6658,2016-09-13,10,Null
6659,2016-09-13,11,Null
6660,2016-09-19,2,Null
6661,2016-09-19,3,Null
6662,2016-09-19,4,Null
6663,2016-09-19,5,Null
6664,2016-09-19,6,Null
6665,2016-09-19,7,Null
6666,2016-09-19,8,Null
6667,2016-09-19,9,Null
6668,2016-09-19,10,Null
6669,2016-09-19,11,Null
6670,2016-09-20,2,Null
6671,2016-09-20,3,Null
6672,2016-09-20,4,Null
6673,2016-09-20,5,Null
6674,2016-09-20,6,Null
6675,2016-09-20,7,Null
6676,2016-09-20,8,Null
6677,2016-09-20,9,Null
6678,2016-09-20,10,Null
6679,2016-09-20,11,Null
6680,2016-09-21,2,Null
6681,2016-09-21,3,Null
6682,2016-09-21,4,Null
6683,2016-09-21,5,Null
6684,2016-09-21,6,Null
6685,2016-09-21,7,Null
6686,2016-09-21,8,Null
6687,2016-09-21,9,Null
6688,2016-09-21,10,Null
6689,2016-09-21,11,Null
6690,2016-09-22,2,Null
6691,2016-09-22,3,Null
6692,2016-09-22,4,Null
6693,2016-09-22,5,Null
6694,2016-09-22,6,Null
6695,2016-09-22,7,Null
6696,2016-09-22,8,Null
6697,2016-09-22,9,Null
6698,2016-09-22,10,Null
6699,2016-09-22,11,Null
6700,2016-09-23,2,Null
6701,2016-09-23,3,Null
6702,2016-09-23,4,Null
6703,2016-09-23,5,Null
6704,2016-09-23,6,Null
6705,2016-09-23,7,Null
6706,2016-09-23,8,Null
6707,2016-09-23,9,Null
6708,2016-09-23,10,Null
6709,2016-09-23,11,Null
6710,2016-09-26,2,Null
6711,2016-09-26,3,Null
6712,2016-09-26,4,Null
6713,2016-09-26,5,Null
6714,2016-09-26,6,Null
6715,2016-09-26,7,Null
6716,2016-09-26,8,Null
6717,2016-09-26,9,Null
6718,2016-09-26,10,Null
6719,2016-09-26,11,Null
6720,2016-09-27,2,Null
6721,2016-09-27,3,Null
6722,2016-09-27,4,Null
6723,2016-09-27,5,Null
6724,2016-09-27,6,Null
6725,2016-09-27,7,Null
6726,2016-09-27,8,Null
6727,2016-09-27,9,Null
6728,2016-09-27,10,Null
6729,2016-09-27,11,Null
6730,2016-09-28,2,Null
6731,2016-09-28,3,Null
6732,2016-09-28,4,Null
6733,2016-09-28,5,Null
6734,2016-09-28,6,Null
6735,2016-09-28,7,Null
6736,2016-09-28,8,Null
6737,2016-09-28,9,Null
6738,2016-09-28,10,Null
6739,2016-09-28,11,Null
6740,2016-09-29,2,Null
6741,2016-09-29,3,Null
6742,2016-09-29,4,Null
6743,2016-09-29,5,Null
6744,2016-09-29,6,Null
6745,2016-09-29,7,Null
6746,2016-09-29,8,Null
6747,2016-09-29,9,Null
6748,2016-09-29,10,Null
6749,2016-09-29,11,Null
6750,2016-09-30,2,Null
6751,2016-09-30,3,Null
6752,2016-09-30,4,Null
6753,2016-09-30,5,Null
6754,2016-09-30,6,Null
6755,2016-09-30,7,Null
6756,2016-09-30,8,Null
6757,2016-09-30,9,Null
6758,2016-09-30,10,Null
6759,2016-09-30,11,Null
6760,2016-10-04,2,Null
6761,2016-10-04,3,Null
6762,2016-10-04,4,Null
6763,2016-10-04,5,Null
6764,2016-10-04,6,Null
6765,2016-10-04,7,Null
6766,2016-10-04,8,Null
6767,2016-10-04,9,Null
6768,2016-10-04,10,Null
6769,2016-10-04,11,Null
6770,2016-10-05,2,Null
6771,2016-10-05,3,Null
6772,2016-10-05,4,Null
6773,2016-10-05,5,Null
6774,2016-10-05,6,Null
6775,2016-10-05,7,Null
6776,2016-10-05,8,Null
6777,2016-10-05,9,Null
6778,2016-10-05,10,Null
6779,2016-10-05,11,Null
6780,2016-10-06,2,Null
6781,2016-10-06,3,Null
6782,2016-10-06,4,Null
6783,2016-10-06,5,Null
6784,2016-10-06,6,Null
6785,2016-10-06,7,Null
6786,2016-10-06,8,Null
6787,2016-10-06,9,Null
6788,2016-10-06,10,Null
6789,2016-10-06,11,Null
6790,2016-10-07,2,Null
6791,2016-10-07,3,Null
6792,2016-10-07,4,Null
6793,2016-10-07,5,Null
6794,2016-10-07,6,Null
6795,2016-10-07,7,Null
6796,2016-10-07,8,Null
6797,2016-10-07,9,Null
6798,2016-10-07,10,Null
6799,2016-10-07,11,Null
6800,2016-10-10,2,Null
6801,2016-10-10,3,Null
6802,2016-10-10,4,Null
6803,2016-10-10,5,Null
6804,2016-10-10,6,Null
6805,2016-10-10,7,Null
6806,2016-10-10,8,Null
6807,2016-10-10,9,Null
6808,2016-10-10,10,Null
6809,2016-10-10,11,Null
6810,2016-10-11,2,Null
6811,2016-10-11,3,Null
6812,2016-10-11,4,Null
6813,2016-10-11,5,Null
6814,2016-10-11,6,Null
6815,2016-10-11,7,Null
6816,2016-10-11,8,Null
6817,2016-10-11,9,Null
6818,2016-10-11,10,Null
6819,2016-10-11,11,Null
6820,2016-10-12,2,Null
6821,2016-10-12,3,Null
6822,2016-10-12,4,Null
6823,2016-10-12,5,Null
6824,2016-10-12,6,Null
6825,2016-10-12,7,Null
6826,2016-10-12,8,Null
6827,2016-10-12,9,Null
6828,2016-10-12,10,Null
6829,2016-10-12,11,Null
6830,2016-10-13,2,Null
6831,2016-10-13,3,Null
6832,2016-10-13,4,Null
6833,2016-10-13,5,Null
6834,2016-10-13,6,Null
6835,2016-10-13,7,Null
6836,2016-10-13,8,Null
6837,2016-10-13,9,Null
6838,2016-10-13,10,Null
6839,2016-10-13,11,Null
6840,2016-10-14,2,Null
6841,2016-10-14,3,Null
6842,2016-10-14,4,Null
6843,2016-10-14,5,Null
6844,2016-10-14,6,Null
6845,2016-10-14,7,Null
6846,2016-10-14,8,Null
6847,2016-10-14,9,Null
6848,2016-10-14,10,Null
6849,2016-10-14,11,Null
6850,2016-10-17,2,Null
6851,2016-10-17,3,Null
6852,2016-10-17,4,Null
6853,2016-10-17,5,Null
6854,2016-10-17,6,Null
6855,2016-10-17,7,Null
