2019-03-14,328000,328500,325000,327000,32776
2019-03-15,326000,329500,325500,329000,63650
2019-03-18,329000,331000,329000,331000,29512
2019-03-19,331000,333000,329500,333000,30670
2019-03-20,332000,333000,328000,330000,18275
2019-03-21,330000,331000,326500,328000,22790
2019-03-22,326000,327500,324500,326000,26490
2019-03-25,322000,324000,320000,321000,24882
2019-03-26,324000,327500,321500,324500,27200
2019-03-27,326000,328000,324500,327500,30000
2019-03-28,325000,327000,321000,322000,23688
2019-03-29,322500,325000,320000,323000,29480
2019-04-01,326500,328500,324000,324500,27146
2019-04-02,324500,327500,323500,326000,22763
2019-04-03,323500,327500,323500,326000,28687
2019-04-04,326000,326500,323500,325000,23028
2019-04-05,325000,325000,322500,322500,19792
2019-04-08,324500,330000,324500,328500,33894
2019-04-09,328000,330000,326500,329000,23311
2019-04-10,326500,330500,326500,329500,23699
2019-04-11,329500,331000,323000,324500,51075
2019-04-12,324000,327500,324000,326500,25974
2019-04-15,325500,327000,324000,325500,29726
2019-04-16,327000,328500,323500,324500,29213
2019-04-17,324500,324500,320000,320500,60390
2019-04-18,323000,323000,315500,318000,65358
2019-04-19,318000,318500,314000,315500,49442
2019-04-22,316000,317500,313500,316000,33428
2019-04-23,318000,319000,315000,317500,27293
2019-04-24,318500,318500,314000,317000,35384
2019-04-25,317000,317500,313000,314000,27940
2019-04-26,315000,316500,312000,315500,26967
2019-04-29,315000,317500,314000,317500,20910
2019-04-30,318000,318000,313500,315000,18087
2019-05-02,313000,315500,312500,314000,20497
2019-05-03,313500,313500,309500,309500,37968
2019-05-07,309000,312000,308000,312000,25772
2019-05-08,309000,313000,309000,310500,22794
2019-05-09,310000,313000,306000,306000,38992
2019-05-10,308500,308500,299000,300000,48574
2019-05-13,299000,300500,297500,298500,28126
2019-05-14,295500,295500,286500,288500,109064
2019-05-15,291000,291000,284000,285500,75120
2019-05-16,286500,288500,285000,286500,45620
2019-05-17,286500,288000,279500,280000,51179
2019-05-20,280000,285500,279500,283000,28261
2019-05-21,283500,285500,282000,283500,21153
2019-05-22,284000,286500,278000,278000,34044
2019-05-23,278500,285000,276000,285000,31896
2019-05-24,284500,285500,278000,279500,26185
2019-05-27,279500,280500,273500,276500,29389
2019-05-28,279000,286500,277500,284500,67332
2019-05-29,285500,286500,279000,282500,19861
2019-05-30,282000,282000,277000,279000,32453
2019-04-19,318000,318500,314000,315500,49442
2019-06-03,280500,282000,278000,280000,23101
2019-06-04,282000,285500,279500,282000,20942
2019-06-05,282500,284000,280000,282000,17866
2019-06-07,281500,282500,278500,280000,21458
2019-06-10,281500,285500,280000,285000,22772
2019-06-11,284000,285500,282500,284000,22826
2019-06-12,286000,286000,283500,285000,22023
2019-06-13,286000,288000,281000,288000,39712
2019-06-14,286000,294000,283000,294000,50829
2019-06-17,294000,294000,288500,289000,29117
2019-06-18,289500,295500,289500,295500,32169
2019-06-19,295000,299500,292500,297500,36179
2019-06-20,296000,298500,296000,298000,26386
2019-06-21,296500,301500,296000,301500,37798
2019-06-24,302000,302000,297500,300500,73162
2019-06-25,301000,302500,298000,301500,30310
2019-06-26,299500,300000,297000,297000,22918
2019-06-27,296000,300000,295500,298000,25794
2019-06-28,298500,298500,293500,297000,32758
2019-07-01,298500,299500,294500,298000,18540
2019-07-02,295500,296000,292000,292500,24991
2019-07-03,295000,296000,293000,294500,18668
2019-07-04,296000,296000,289000,294000,17681
2019-07-05,294500,296500,291000,294000,13809
2019-07-08,294500,294500,288000,289000,19281
2019-07-09,287500,291500,284000,284000,23273
2019-07-10,284500,287000,283000,283000,11696
2019-07-11,283500,288000,283000,285000,24287
2019-07-12,284500,292500,283000,291000,20975
2019-07-15,288500,290000,286000,286000,20422
2019-07-16,286500,289500,281000,283500,25092
2019-07-17,283000,283500,279500,282000,18368
2019-07-18,281000,286000,280000,284000,18264
2019-07-19,284500,288000,283000,284500,18480
2019-07-22,283500,285500,282500,282500,11022
2019-07-23,282500,288500,282000,287500,17025
2019-07-24,286500,287500,283500,285000,15823
2019-07-25,283500,290500,282500,290000,37271
2019-07-26,288500,290000,282500,283000,26530
2019-07-29,280000,287000,278500,279500,18924
2019-07-30,282500,283500,279000,282000,15672
2019-07-31,284000,285500,280500,285000,21059
2019-08-01,283000,288000,280000,286500,19870
2019-08-02,282500,286000,280500,281500,18925
2019-08-05,280000,280500,267500,271500,43387
2019-08-06,264000,273000,260000,269500,35975
2019-08-07,267500,272000,265500,266000,23274
2019-08-08,271000,277000,264000,272000,38716
2019-08-09,268000,268500,247000,248000,226654
2019-08-12,248500,249500,241000,242500,75526
2019-08-13,241000,241000,232500,235500,89398
2019-08-14,237000,241500,234500,234500,56356
2019-08-16,232000,233500,227000,229500,68668
2019-08-19,229500,232500,229000,230500,43206
2019-08-20,231000,234000,229000,234000,34301
2019-08-21,234000,234000,230000,230000,48694
2019-08-22,230500,232500,229500,231500,54690
2019-08-23,229500,230500,228500,229500,33445
2019-08-26,226000,226000,223000,225000,37768
2019-08-27,225500,226000,221500,223000,61012
2019-08-28,223500,223500,219000,221500,43093
2019-08-29,222000,224500,222000,222500,28891
2019-08-30,224500,229500,224500,228500,40163
2019-09-02,226000,228000,225000,226000,34148
2019-09-03,224500,227000,223000,224500,55037
2019-09-04,224500,227500,223500,226500,43014
2019-09-05,226500,230000,225500,229500,60916
2019-09-06,229500,231000,226500,227500,32286
2019-09-09,227000,229500,226500,227000,27670
2019-09-10,226500,231500,226000,230000,42900
2019-09-11,231000,236500,230000,234000,90165
2019-09-16,235500,243000,235000,242000,66045
2019-09-17,242000,242500,239000,239500,32294
2019-09-18,240000,246500,239000,246000,53505
2019-09-19,245000,245500,236500,237500,60535
2019-09-20,238000,238500,233500,234000,70675
2019-09-23,234500,237000,234000,234500,28693
2019-09-24,233500,237500,233500,236500,33048
2019-09-25,238000,241000,236000,236000,32976
2019-09-26,236000,240000,234500,236500,23936
2019-09-27,238000,238000,232000,234000,17984
2019-09-30,234000,235000,231500,234500,16739
2019-10-01,232500,234000,228500,231500,51391
2019-10-02,230000,230500,219500,221000,90728
2019-10-04,220000,221500,213000,214500,84798
2019-10-07,214000,219000,213000,214000,62659
2019-10-08,213000,218500,213000,216500,35798
2019-10-10,216000,216500,211500,212000,80867
2019-10-11,214000,217000,214000,217000,39385
2019-10-14,218500,222000,218000,219000,30818
2019-10-15,219000,224500,218500,222000,44357
2019-10-16,222000,226000,221500,223000,43551
2019-10-17,224500,227500,222500,223500,34165
2019-10-18,225500,226000,222000,223000,46498
2019-10-21,226000,230000,223500,229000,39310
2019-10-22,229500,231500,228500,230500,35484
2019-10-23,226000,229000,225000,228000,35254
2019-10-24,225000,229000,224500,228500,22164
2019-10-25,226500,229000,224500,228500,24088
2019-10-28,230000,232000,229000,230500,28648
2019-10-29,231000,231500,226000,226500,25135
2019-10-30,230000,230500,226500,226500,27871
2019-10-31,226500,230500,226500,228500,24426
2019-11-01,227000,231000,227000,230500,24268
2019-11-04,230500,240000,230500,239000,85481
2019-11-05,239000,246500,237000,245500,78413
2019-11-06,245000,245500,241500,243500,51049
2019-11-07,244000,250000,243000,248500,66309
2019-11-08,247000,248000,242000,244500,40097
2019-11-11,244000,244000,237500,238000,36091
2019-11-12,245000,258500,245000,256000,151898
2019-11-13,255000,256000,251500,254000,52766
2019-11-14,254500,256000,245500,246000,66554
2019-11-15,247500,251500,246000,249500,37875
2019-11-18,253000,254500,248500,250500,45239
2019-11-19,250000,250500,246000,249500,23380
2019-11-20,247500,249500,245000,248000,29168
2019-11-21,248500,252000,245500,246500,33270
2019-11-22,243500,249500,243500,248000,17071
2019-11-25,246500,250000,246500,250000,15569
2019-11-26,250000,250500,243500,243500,58966
2019-11-27,245500,250500,245000,250000,26679
2019-11-28,247500,250000,245500,249000,16238
2019-11-29,251000,251500,246500,248000,24431
2019-12-02,250000,250000,246000,246500,15768
2019-12-03,247500,247500,241500,245500,18475
2019-12-04,244000,244500,238000,238500,32177
2019-12-05,238500,241000,237500,239000,24323
2019-12-06,238500,243000,238000,241000,15469
2019-12-09,243000,243000,239000,239500,24462
2019-12-10,239000,255000,239000,253500,94999
2019-12-11,253500,254000,248500,252000,24453
2019-12-12,253500,254000,251500,252000,47410
2019-12-13,252500,257000,252500,254000,29909
2019-12-16,254500,254500,247500,248000,49511
2019-12-17,246500,251000,246000,249000,22899
2019-12-18,248000,250500,240500,242000,58139
2019-12-19,244000,244000,237500,241000,69492
2019-12-20,242500,244000,240500,241500,90727
2019-12-23,244000,244500,240000,243500,33748
2019-12-24,245500,245500,241500,242000,17060
2019-12-26,244000,245000,241500,243000,32651
2019-12-27,246000,251500,241000,250000,50065
2019-12-30,252500,254500,250000,252500,31019
