,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
1035,2018-03-21,62700,63900,62700,63000,721071,8.78,6.35,0.52
1036,2018-03-22,64000,64400,63500,63900,824838,8.78,6.35,0.52
1037,2018-03-23,62100,62400,61500,61600,997469,8.78,6.35,0.52
1038,2018-03-26,61500,62000,60300,60800,890658,8.78,6.35,0.52
1039,2018-03-27,61200,61800,61000,61300,670648,8.78,6.35,0.52
1040,2018-03-28,60800,60900,59600,60100,649298,8.78,6.35,0.52
1041,2018-03-29,60600,61600,59900,61600,894164,8.78,6.35,0.52
1042,2018-03-30,61900,61900,60700,60700,467647,8.78,6.35,0.52
1043,2018-04-02,60400,61200,59300,59500,697254,8.78,6.35,0.52
1044,2018-04-03,59000,59000,56800,57800,1418035,8.78,6.35,0.52
1045,2018-04-04,58400,58400,56700,57600,1226032,8.78,6.35,0.52
1046,2018-04-05,58100,58500,57600,58100,814095,8.78,6.35,0.52
1047,2018-04-06,58300,58900,57900,58300,801611,8.78,6.35,0.52
1048,2018-04-09,57400,58000,56200,56600,1295227,8.78,6.35,0.52
1049,2018-04-10,56600,59000,56100,58600,1470332,8.78,6.35,0.52
1050,2018-04-11,58100,58900,57700,58500,797376,8.78,6.35,0.52
1051,2018-04-12,58700,59800,58600,59200,749071,8.78,6.35,0.52
1052,2018-04-13,59400,60600,59300,59900,1002416,8.78,6.35,0.52
1053,2018-04-16,59900,60300,58900,59800,449026,8.78,6.35,0.52
1054,2018-04-17,60600,60800,58900,59000,702464,8.78,6.35,0.52
1055,2018-04-18,58500,59300,58200,58900,904335,8.78,6.35,0.52
1056,2018-04-19,59300,60300,59200,60000,1034416,8.78,6.35,0.52
1057,2018-04-20,60700,61300,59900,60500,1024315,8.78,6.35,0.52
1058,2018-04-23,60100,61000,59400,60800,932627,8.78,6.35,0.52
1059,2018-04-24,61000,61600,60200,61300,738714,8.78,6.35,0.52
1060,2018-04-25,61400,61400,60100,60500,780012,8.78,6.35,0.52
1061,2018-04-26,61100,61100,60100,60100,951919,8.78,6.35,0.52
1062,2018-04-27,60000,61400,59800,59900,1002918,8.78,6.35,0.52
1063,2018-04-30,60300,61400,60200,61200,596697,8.78,6.35,0.52
1064,2018-05-02,60800,61200,60300,60700,774626,8.78,6.35,0.52
1065,2018-05-03,60800,61000,60000,60300,475709,8.78,6.35,0.52
1066,2018-05-04,59700,59800,58600,59200,884383,8.78,6.35,0.52
1067,2018-05-08,58300,59000,58100,58400,1428139,8.78,6.35,0.52
1068,2018-05-09,57900,58500,57100,58200,1254153,8.78,6.35,0.52
1069,2018-05-10,58100,59300,58000,58000,945925,8.78,6.35,0.52
1070,2018-05-11,58000,58500,57800,58200,544837,8.78,6.35,0.52
1071,2018-05-14,58000,58700,58000,58200,593203,8.78,6.35,0.52
1072,2018-05-15,58200,58300,57100,57300,963720,8.78,6.35,0.52
1073,2018-05-16,57700,57800,57200,57600,637333,8.78,6.35,0.52
1074,2018-05-17,57700,58100,57500,57600,709917,8.78,6.35,0.52
