,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
247,2015-01-06,20750,21150,20300,20400,1082306,0.8,53.8,0.42
248,2015-01-07,20150,20750,19850,19900,1481356,0.8,53.8,0.42
249,2015-01-08,20050,20500,20050,20200,922458,0.8,53.8,0.42
250,2015-01-09,20400,20800,20200,20700,840734,0.8,53.8,0.42
251,2015-01-12,20750,21500,20600,21200,977130,0.8,53.8,0.42
252,2015-01-13,21250,21550,20650,20700,880776,0.8,53.8,0.42
253,2015-01-14,20700,21150,20700,20800,431770,0.8,53.8,0.42
254,2015-01-15,21000,21200,19950,20000,1278303,0.8,53.8,0.42
255,2015-01-16,20800,21150,19950,20100,1927553,0.8,53.8,0.42
256,2015-01-19,20500,22850,20400,22050,2312179,0.8,53.8,0.42
257,2015-01-20,22200,22500,21600,21750,1419903,0.8,53.8,0.42
258,2015-01-21,21750,21800,20850,21150,1131101,0.8,53.8,0.42
259,2015-01-22,21350,22250,21300,21650,1359804,0.8,53.8,0.42
260,2015-01-23,22050,22200,21000,21200,1334755,0.8,53.8,0.42
261,2015-01-26,21450,21500,20750,21050,760379,0.8,53.8,0.42
262,2015-01-27,21300,22850,21200,22750,1807152,0.8,53.8,0.42
263,2015-01-28,23550,25450,23400,25450,3629545,0.8,53.8,0.42
264,2015-01-29,24850,25850,24500,25100,2190525,0.8,53.8,0.42
265,2015-01-30,25500,25650,24650,25050,1133562,0.8,53.8,0.42
266,2015-02-02,25300,26500,25300,26100,1513505,0.8,53.8,0.42
267,2015-02-03,26450,26450,25350,25600,1052503,0.8,53.8,0.42
268,2015-02-04,26100,26450,25500,25650,945804,0.8,53.8,0.42
269,2015-02-05,25200,26300,24650,26100,1289820,0.8,53.8,0.42
270,2015-02-06,26400,26600,25750,26300,1026393,0.8,53.8,0.42
271,2015-02-09,26100,27000,25900,26700,1016038,0.8,53.8,0.42
272,2015-02-10,26500,26800,25800,26050,1015957,0.8,53.8,0.42
273,2015-02-11,26250,26800,26050,26750,783109,0.8,53.8,0.42
274,2015-02-12,26550,26750,25600,25800,1025122,0.8,53.8,0.42
275,2015-02-13,25850,26500,24850,26350,1354121,0.8,53.8,0.42
276,2015-02-16,26800,27600,26550,27500,1174610,0.8,53.8,0.42
277,2015-02-17,27700,28400,26200,26700,2134621,0.8,53.8,0.42
278,2015-02-23,27400,27750,27050,27600,850123,0.8,53.8,0.42
279,2015-02-24,27500,28050,27150,27650,724928,0.8,53.8,0.42
280,2015-02-25,27200,28450,27000,28350,1443313,0.8,53.8,0.42
281,2015-02-26,28500,30600,28200,30400,2517241,0.8,53.8,0.42
282,2015-02-27,30850,31350,30300,30300,1457870,0.8,53.8,0.42
283,2015-03-02,30850,32400,30850,32000,1779907,0.8,53.8,0.42
284,2015-03-03,32300,32650,31400,32200,1065777,0.8,53.8,0.42
285,2015-03-04,32000,32250,31050,31700,1243558,0.8,53.8,0.42
286,2015-03-05,31550,32800,31300,31700,950591,0.8,53.8,0.42
287,2015-03-06,31750,31950,31100,31850,684109,0.8,53.8,0.42
288,2015-03-09,31550,33100,31350,31650,1154710,0.8,53.8,0.42
289,2015-03-10,32050,32150,30050,30600,1126435,0.8,53.8,0.42
290,2015-03-11,30200,31550,30000,30950,1028251,0.8,53.8,0.42
291,2015-03-12,31000,31900,30650,30800,1027081,0.8,53.8,0.42
292,2015-03-13,31400,31750,30900,31250,759628,0.8,53.8,0.42
293,2015-03-16,31300,31500,30700,31150,997368,0.8,53.8,0.42
294,2015-03-17,31200,33500,31150,33500,2004098,0.8,53.8,0.42
295,2015-03-18,33550,34450,33100,33400,1329041,0.8,53.8,0.42
296,2015-03-19,34500,34600,33200,33350,1085156,0.8,53.8,0.42
297,2015-03-20,33300,33650,32450,32950,937323,0.8,53.8,0.42
298,2015-03-23,33200,33250,32500,32600,838846,0.8,53.8,0.42
299,2015-03-24,32650,33200,31750,32250,950715,0.8,53.8,0.42
300,2015-03-25,32150,32950,31750,32400,729738,0.8,53.8,0.42
301,2015-03-26,31950,32050,30750,30850,1908488,0.8,53.8,0.42
302,2015-03-27,31300,31400,28900,29150,2596931,0.8,53.8,0.42
303,2015-03-30,29450,30600,29300,30600,1216921,0.8,53.8,0.42
304,2015-03-31,30850,31300,29850,30200,852288,0.8,53.8,0.42
305,2015-04-01,30150,30600,29300,29800,552652,0.8,53.8,0.42
306,2015-04-02,30050,30450,29450,29650,732364,0.8,53.8,0.42
307,2015-04-03,30400,31500,30400,31450,1237690,0.8,53.8,0.42
