,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
279,2015-02-24,13400,13550,13300,13400,1086602,6.98,7.07,0.47
280,2015-02-25,13450,13600,13350,13600,909219,6.98,7.07,0.47
281,2015-02-26,13550,13650,13450,13650,1190257,6.98,7.07,0.47
282,2015-02-27,13700,13850,13500,13500,3058644,6.98,7.07,0.47
283,2015-03-02,13500,13550,13050,13150,2115575,6.98,7.07,0.47
284,2015-03-03,13200,13700,13100,13500,2088922,6.98,7.07,0.47
285,2015-03-04,13500,13600,13350,13500,1079397,6.98,7.07,0.47
286,2015-03-05,13450,13500,13350,13450,662192,6.98,7.07,0.47
287,2015-03-06,13500,13550,13150,13350,1454482,6.98,7.07,0.47
288,2015-03-09,13250,13350,13100,13150,871704,6.98,7.07,0.47
289,2015-03-10,13150,13250,12850,12850,1450386,6.98,7.07,0.47
290,2015-03-11,12650,12850,12600,12650,1566402,6.98,7.07,0.47
291,2015-03-12,12650,13350,12600,13150,3529190,6.98,7.07,0.47
292,2015-03-13,13300,13350,12900,13000,1962288,6.98,7.07,0.47
293,2015-03-16,13000,13450,13000,13350,1224328,6.98,7.07,0.47
294,2015-03-17,13450,13900,13350,13900,2503136,6.98,7.07,0.47
295,2015-03-18,13800,14100,13750,14100,1748262,6.98,7.07,0.47
296,2015-03-19,14200,14200,13850,14100,2038130,6.98,7.07,0.47
297,2015-03-20,13950,14000,13500,13750,1828326,6.98,7.07,0.47
298,2015-03-23,13750,13800,13500,13550,1129360,6.98,7.07,0.47
299,2015-03-24,13450,13550,13150,13350,1463252,6.98,7.07,0.47
300,2015-03-25,13350,13400,13000,13050,1751086,6.98,7.07,0.47
301,2015-03-26,13100,13350,13050,13300,1323640,6.98,7.07,0.47
302,2015-03-27,13300,13350,13150,13350,713170,6.98,7.07,0.47
303,2015-03-30,13400,13400,13100,13100,1124587,6.98,7.07,0.47
304,2015-03-31,13200,13350,13150,13350,986333,6.98,7.07,0.47
305,2015-04-01,13300,13350,13050,13050,868622,6.98,7.07,0.47
306,2015-04-02,13150,13250,13050,13100,504630,6.98,7.07,0.47
307,2015-04-03,13250,13350,13200,13350,584583,6.98,7.07,0.47
308,2015-04-06,13300,13350,12950,12950,1290692,6.98,7.07,0.47
309,2015-04-07,13050,13050,12850,12900,958731,6.98,7.07,0.47
310,2015-04-08,12900,13000,12750,12800,1319899,6.98,7.07,0.47
311,2015-04-09,12900,12950,12700,12750,1177954,6.98,7.07,0.47
