,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
155,2014-08-19,266000,275500,266000,274500,155950,12.88,12.01,1.3
156,2014-08-20,275000,276500,271500,274000,106813,12.88,12.01,1.3
157,2014-08-21,272500,273500,266500,270000,149190,12.88,12.01,1.3
158,2014-08-22,268000,273000,268000,271000,81949,12.88,12.01,1.3
159,2014-08-25,270000,278500,270000,275500,88591,12.88,12.01,1.3
160,2014-08-26,275500,277500,274000,276000,89657,12.88,12.01,1.3
161,2014-08-27,275000,276500,272500,275000,109288,12.88,12.01,1.3
162,2014-08-28,274000,284500,274000,280500,111911,12.88,12.01,1.3
163,2014-08-29,278000,279000,272000,273000,107050,12.88,12.01,1.3
164,2014-09-01,272000,282000,272000,279500,72277,12.88,12.01,1.3
165,2014-09-02,280000,285500,278500,282000,200423,12.88,12.01,1.3
166,2014-09-03,281000,290500,281000,288500,201344,12.88,12.01,1.3
167,2014-09-04,292000,299000,287500,288000,235197,12.88,12.01,1.3
168,2014-09-05,283000,289000,283000,286500,126088,12.88,12.01,1.3
169,2014-09-11,286500,293500,281500,285500,243980,12.88,12.01,1.3
170,2014-09-12,289500,297500,287500,293000,170221,12.88,12.01,1.3
171,2014-09-15,295000,298500,290000,294500,128748,12.88,12.01,1.3
172,2014-09-16,295000,295500,291000,295000,107918,12.88,12.01,1.3
173,2014-09-17,291000,294000,290000,291000,108511,12.88,12.01,1.3
174,2014-09-18,287500,290500,282500,287000,252978,12.88,12.01,1.3
175,2014-09-19,287000,299500,287000,292500,206721,12.88,12.01,1.3
176,2014-09-22,291500,297500,288500,297000,102576,12.88,12.01,1.3
177,2014-09-23,296000,303000,293500,298500,209227,12.88,12.01,1.3
178,2014-09-24,298000,303000,291000,297500,216958,12.88,12.01,1.3
179,2014-09-25,297500,299000,287000,292500,215768,12.88,12.01,1.3
180,2014-09-26,293000,294000,287000,290500,200363,12.88,12.01,1.3
181,2014-09-29,293000,300500,292000,297000,221517,12.88,12.01,1.3
182,2014-09-30,296000,299000,290000,290000,138359,12.88,12.01,1.3
183,2014-10-01,290000,300500,289000,297000,281056,12.88,12.01,1.3
184,2014-10-02,297000,302000,295000,298500,205311,12.88,12.01,1.3
185,2014-10-06,295000,295500,276500,276500,308082,12.88,12.01,1.3
