,Date,Open,High,Low,Close,Volume,ROE,PBR ,PER 
812,2017-04-18,287000,288500,283500,285500,118957,9.81,5.06,53.34
813,2017-04-19,286000,298000,284000,296000,231643,9.81,5.06,53.34
814,2017-04-20,295000,307500,293000,306500,285834,9.81,5.06,53.34
815,2017-04-21,310500,320000,306500,317500,419789,9.81,5.06,53.34
816,2017-04-24,319000,319500,305000,307000,307071,9.81,5.06,53.34
817,2017-04-25,301000,301500,291000,293500,305126,9.81,5.06,53.34
818,2017-04-26,293000,298500,290000,290500,245296,9.81,5.06,53.34
819,2017-04-27,288500,294500,286000,291500,169036,9.81,5.06,53.34
820,2017-04-28,289500,293000,288000,292000,182087,9.81,5.06,53.34
821,2017-05-02,292000,294000,289000,289500,117883,9.81,5.06,53.34
822,2017-05-04,290000,315000,290000,313000,338626,9.81,5.06,53.34
823,2017-05-08,314000,334000,313500,333000,504682,9.81,5.06,53.34
824,2017-05-10,350000,351000,328500,344500,665184,9.81,5.06,53.34
825,2017-05-11,349000,361000,345000,361000,437736,9.81,5.06,53.34
826,2017-05-12,360500,360500,342000,345000,337452,9.81,5.06,53.34
827,2017-05-15,349500,354500,343500,346000,151608,9.81,5.06,53.34
828,2017-05-16,348000,354500,341500,351500,158751,9.81,5.06,53.34
829,2017-05-17,357000,365500,355000,357500,226603,9.81,5.06,53.34
830,2017-05-18,357500,358500,347500,355000,187364,9.81,5.06,53.34
831,2017-05-19,356000,360500,352000,359500,140849,9.81,5.06,53.34
832,2017-05-22,361000,367000,358500,359000,163606,9.81,5.06,53.34
833,2017-05-23,354000,357000,350500,350500,241976,9.81,5.06,53.34
834,2017-05-24,346500,356500,346000,350500,133271,9.81,5.06,53.34
835,2017-05-25,353000,354000,349000,350000,126867,9.81,5.06,53.34
836,2017-05-26,349000,352500,348000,351500,103616,9.81,5.06,53.34
837,2017-05-29,351500,352500,348000,348500,79812,9.81,5.06,53.34
838,2017-05-30,346000,350500,344000,344000,111463,9.81,5.06,53.34
839,2017-05-31,344000,348500,339000,343000,173978,9.81,5.06,53.34
840,2017-06-01,340000,342000,336500,337500,170532,9.81,5.06,53.34
841,2017-06-02,337500,340500,337000,340500,114906,9.81,5.06,53.34
842,2017-06-05,340500,341000,337500,339500,68954,9.81,5.06,53.34
843,2017-06-07,338000,338500,333500,336000,186937,9.81,5.06,53.34
844,2017-06-08,331500,334000,326000,329500,232729,9.81,5.06,53.34
845,2017-06-09,328000,332500,326500,326500,117992,9.81,5.06,53.34
846,2017-06-12,326500,327000,318000,322500,117203,9.81,5.06,53.34
847,2017-06-13,322000,330500,319500,320500,157609,9.81,5.06,53.34
848,2017-06-14,320500,324000,315000,319000,164745,9.81,5.06,53.34
849,2017-06-15,321000,329500,317000,319000,168293,9.81,5.06,53.34
850,2017-06-16,319500,321500,316000,319000,92597,9.81,5.06,53.34
851,2017-06-19,318000,319000,307000,307000,203404,9.81,5.06,53.34
852,2017-06-20,304500,305500,299500,300500,167959,9.81,5.06,53.34
853,2017-06-21,302000,307000,301000,305000,129925,9.81,5.06,53.34
854,2017-06-22,308500,308500,302000,308000,113216,9.81,5.06,53.34
855,2017-06-23,311500,321500,311000,318500,222904,9.81,5.06,53.34
856,2017-06-26,318000,318000,309000,309000,101794,9.81,5.06,53.34
857,2017-06-27,309500,321000,309000,314500,150648,9.81,5.06,53.34
858,2017-06-28,314000,318500,310000,311000,77160,9.81,5.06,53.34
859,2017-06-29,310000,310000,301500,302500,178730,9.81,5.06,53.34
860,2017-06-30,303500,309000,303000,304000,130839,9.81,5.06,53.34
861,2017-07-03,307000,311500,306000,311500,88170,9.81,5.06,53.34
862,2017-07-04,309500,313500,307000,308500,75142,9.81,5.06,53.34
863,2017-07-05,304500,306500,298500,299500,194425,9.81,5.06,53.34
864,2017-07-06,300000,301000,294000,295500,180608,9.81,5.06,53.34
865,2017-07-07,291000,292000,286000,288000,161737,9.81,5.06,53.34
866,2017-07-10,284000,286000,279000,281500,163314,9.81,5.06,53.34
867,2017-07-11,281500,289000,280500,283000,200552,9.81,5.06,53.34
868,2017-07-12,284000,292000,283000,287500,138990,9.81,5.06,53.34
869,2017-07-13,291000,292000,288000,289000,131364,9.81,5.06,53.34
870,2017-07-14,291000,294500,286500,294500,231111,9.81,5.06,53.34
871,2017-07-17,299000,301500,290500,291500,116052,9.81,5.06,53.34
872,2017-07-18,293500,297000,291500,296000,102248,9.81,5.06,53.34
873,2017-07-19,296500,304000,294500,303500,145101,9.81,5.06,53.34
874,2017-07-20,304500,305000,299500,300000,83292,9.81,5.06,53.34
875,2017-07-21,299000,299500,293000,293500,137082,9.81,5.06,53.34
876,2017-07-24,294000,296000,289500,290500,184827,9.81,5.06,53.34
877,2017-07-25,285500,290000,284500,287500,301158,9.81,5.06,53.34
878,2017-07-26,284000,297000,283000,284000,424446,9.81,5.06,53.34
879,2017-07-27,285000,293500,282500,291500,160416,9.81,5.06,53.34
880,2017-07-28,290000,296500,289000,291000,144136,9.81,5.06,53.34
881,2017-07-31,287000,288500,281000,283500,138470,9.81,5.06,53.34
882,2017-08-01,281500,285000,278500,280500,143446,9.81,5.06,53.34
883,2017-08-02,281000,288500,280000,287000,162189,9.81,5.06,53.34
884,2017-08-03,287500,288000,281500,283500,110465,9.81,5.06,53.34
885,2017-08-04,281500,286000,279500,279500,123450,9.81,5.06,53.34
886,2017-08-07,280500,283500,279500,282000,59173,9.81,5.06,53.34
887,2017-08-08,281000,283500,280000,280000,50480,9.81,5.06,53.34
888,2017-08-09,279500,282000,277000,282000,64576,9.81,5.06,53.34
889,2017-08-10,280000,287000,279500,280500,129383,9.81,5.06,53.34
890,2017-08-11,279000,281000,278000,280000,90645,9.81,5.06,53.34
891,2017-08-14,282000,282500,278500,280000,50721,9.81,5.06,53.34
892,2017-08-16,280000,281500,279000,280500,119603,9.81,5.06,53.34
893,2017-08-17,280000,281500,279000,280000,59299,9.81,5.06,53.34
894,2017-08-18,280000,284000,279000,280000,55374,9.81,5.06,53.34
895,2017-08-21,282500,282500,279000,280000,49735,9.81,5.06,53.34
896,2017-08-22,280000,282000,279500,280000,55902,9.81,5.06,53.34
897,2017-08-23,280000,281500,279500,280500,61080,9.81,5.06,53.34
898,2017-08-24,281000,297500,280500,295000,305933,9.81,5.06,53.34
899,2017-08-25,294500,294500,287500,291000,128258,9.81,5.06,53.34
900,2017-08-28,290000,296000,288500,295500,102936,9.81,5.06,53.34
901,2017-08-29,295000,298500,291500,294000,172830,9.81,5.06,53.34
902,2017-08-30,292000,292500,286000,288000,202018,9.81,5.06,53.34
903,2017-08-31,289500,292000,287000,288000,109129,9.81,5.06,53.34
904,2017-09-01,289500,293000,288500,289000,151592,9.81,5.06,53.34
905,2017-09-04,284000,289000,282500,287000,97526,9.81,5.06,53.34
906,2017-09-05,287000,287000,282500,284500,131056,9.81,5.06,53.34
907,2017-09-06,285000,287000,283000,283000,118131,9.81,5.06,53.34
908,2017-09-07,283500,284000,280000,280500,127000,9.81,5.06,53.34
909,2017-09-08,278000,278500,267000,267500,446767,9.81,5.06,53.34
910,2017-09-11,265000,268500,260500,262500,280669,9.81,5.06,53.34
911,2017-09-12,265000,268500,264000,266000,180267,9.81,5.06,53.34
912,2017-09-13,265500,266500,257000,258000,209372,9.81,5.06,53.34
913,2017-09-14,256500,265000,255500,260000,246784,9.81,5.06,53.34
914,2017-09-15,259000,259000,248500,250000,835265,9.81,5.06,53.34
915,2017-09-18,249500,254500,249000,251000,219900,9.81,5.06,53.34
916,2017-09-19,251000,255500,249500,253000,187991,9.81,5.06,53.34
917,2017-09-20,253500,255500,250500,251000,171917,9.81,5.06,53.34
918,2017-09-21,250500,255000,249000,249000,675020,9.81,5.06,53.34
919,2017-09-22,250000,251000,243000,244000,207447,9.81,5.06,53.34
920,2017-09-25,244000,247500,239000,239500,116151,9.81,5.06,53.34
921,2017-09-26,239500,243000,236500,240500,240205,9.81,5.06,53.34
922,2017-09-27,238500,247500,238000,243000,348695,9.81,5.06,53.34
923,2017-09-28,246500,255500,245000,252000,542776,9.81,5.06,53.34
924,2017-09-29,254000,263000,252000,259500,302526,9.81,5.06,53.34
925,2017-10-10,259500,265000,256500,261500,553226,9.81,5.06,53.34
926,2017-10-11,259000,260500,256500,259000,249487,9.81,5.06,53.34
927,2017-10-12,258000,262000,254500,254500,179632,9.81,5.06,53.34
928,2017-10-13,256000,273000,253500,271000,681271,9.81,5.06,53.34
929,2017-10-16,273500,286000,271000,285000,581424,9.81,5.06,53.34
930,2017-10-17,287500,287500,276000,286500,268147,9.81,5.06,53.34
931,2017-10-18,286500,293000,281500,284500,273989,9.81,5.06,53.34
932,2017-10-19,290000,290500,281500,286500,149101,9.81,5.06,53.34
933,2017-10-20,286500,289500,279500,280500,105672,9.81,5.06,53.34
934,2017-10-23,276500,284000,276500,281000,121854,9.81,5.06,53.34
935,2017-10-24,281500,296000,280500,292000,249269,9.81,5.06,53.34
936,2017-10-25,296500,301000,292500,297000,250616,9.81,5.06,53.34
937,2017-10-26,303500,322000,299000,318500,720822,9.81,5.06,53.34
938,2017-10-27,325000,330000,313000,315000,495911,9.81,5.06,53.34
939,2017-10-30,323000,331500,315000,326500,556354,9.81,5.06,53.34
940,2017-10-31,328500,329000,314000,314000,584195,9.81,5.06,53.34
941,2017-11-01,316500,318500,305000,307500,419931,9.81,5.06,53.34
942,2017-11-02,308000,317500,308000,314500,241821,9.81,5.06,53.34
943,2017-11-03,319000,321000,316000,320500,190422,9.81,5.06,53.34
944,2017-11-06,321000,329000,320500,323000,263171,9.81,5.06,53.34
945,2017-11-07,316000,322500,316000,320000,169340,9.81,5.06,53.34
946,2017-11-08,321000,328500,320000,325500,205814,9.81,5.06,53.34
947,2017-11-09,329000,329500,322000,324000,148266,9.81,5.06,53.34
948,2017-11-10,323500,324000,318500,320500,118922,9.81,5.06,53.34
949,2017-11-13,328500,331000,320500,322500,278976,9.81,5.06,53.34
950,2017-11-14,326000,326000,314000,322000,204031,9.81,5.06,53.34
951,2017-11-15,322000,323500,316000,319500,157866,9.81,5.06,53.34
952,2017-11-16,317500,321500,314500,319500,142123,9.81,5.06,53.34
953,2017-11-17,319000,324500,315000,316000,145228,9.81,5.06,53.34
954,2017-11-20,316000,320500,312500,318000,189447,9.81,5.06,53.34
955,2017-11-21,319500,320500,308500,310000,200261,9.81,5.06,53.34
956,2017-11-22,310500,312500,305500,308500,102199,9.81,5.06,53.34
957,2017-11-23,309000,317000,308500,311500,107882,9.81,5.06,53.34
958,2017-11-24,309000,310000,303500,307000,149164,9.81,5.06,53.34
959,2017-11-27,308000,316500,307000,316000,222650,9.81,5.06,53.34
960,2017-11-28,316500,321000,310000,310500,259523,9.81,5.06,53.34
961,2017-11-29,312500,316500,311500,315000,133051,9.81,5.06,53.34
962,2017-11-30,318000,318000,308500,309000,198589,9.81,5.06,53.34
963,2017-12-01,310500,316000,305000,312500,98415,9.81,5.06,53.34
964,2017-12-04,316500,338500,316000,337000,606655,9.81,5.06,53.34
965,2017-12-05,338000,339500,332500,336500,244899,9.81,5.06,53.34
966,2017-12-06,338000,338500,329000,333000,157499,9.81,5.06,53.34
967,2017-12-07,335000,337000,320000,321500,218719,9.81,5.06,53.34
968,2017-12-08,322500,325000,318000,319000,129863,9.81,5.06,53.34
969,2017-12-11,322000,325000,317000,324500,97732,9.81,5.06,53.34
970,2017-12-12,320500,323500,303500,311500,334464,9.81,5.06,53.34
971,2017-12-13,312000,319500,311500,319500,172938,9.81,5.06,53.34
972,2017-12-14,319000,325000,317000,319500,254634,9.81,5.06,53.34
973,2017-12-15,322500,323000,312500,313500,140886,9.81,5.06,53.34
974,2017-12-18,321000,325000,317000,317000,106013,9.81,5.06,53.34
975,2017-12-19,320000,320500,308000,314500,118903,9.81,5.06,53.34
976,2017-12-20,308000,310500,303500,305500,240761,9.81,5.06,53.34
977,2017-12-21,306000,307000,299000,300500,139665,9.81,5.06,53.34
978,2017-12-22,299500,300500,287000,299000,164525,9.81,5.06,53.34
979,2017-12-26,299000,304000,297500,298000,99181,9.81,5.06,53.34
980,2017-12-27,292500,302000,292500,302000,82366,9.81,5.06,53.34
981,2017-12-28,302000,307000,300000,304500,81715,9.81,5.06,53.34
982,2018-01-02,312000,314000,310000,312500,96717,7.75,3.27,43.53
983,2018-01-03,307000,315500,306500,311500,110395,7.75,3.27,43.53
984,2018-01-04,314000,314000,299000,299000,199790,7.75,3.27,43.53
985,2018-01-05,299500,303500,299000,300000,118881,7.75,3.27,43.53
986,2018-01-08,300000,301500,295500,300000,116247,7.75,3.27,43.53
987,2018-01-09,299000,301000,297000,298000,185727,7.75,3.27,43.53
988,2018-01-10,299000,307500,299000,305500,311863,7.75,3.27,43.53
989,2018-01-11,307000,313000,306500,307500,203999,7.75,3.27,43.53
990,2018-01-12,309000,309500,299500,300000,171967,7.75,3.27,43.53
991,2018-01-15,300000,302000,298000,299000,138348,7.75,3.27,43.53
992,2018-01-16,299500,307500,299000,305000,142557,7.75,3.27,43.53
993,2018-01-17,303000,307000,301500,304000,139237,7.75,3.27,43.53
994,2018-01-18,305000,308000,302000,307500,123510,7.75,3.27,43.53
995,2018-01-19,305500,312000,304000,309500,229427,7.75,3.27,43.53
996,2018-01-22,314500,317500,311000,313000,173946,7.75,3.27,43.53
997,2018-01-23,313500,315000,309000,313000,180452,7.75,3.27,43.53
998,2018-01-24,312000,312500,302500,305500,213350,7.75,3.27,43.53
999,2018-01-25,303000,310500,302500,310000,118147,7.75,3.27,43.53
1000,2018-01-26,310000,314000,308000,312000,116354,7.75,3.27,43.53
1001,2018-01-29,312500,314000,309000,311500,128833,7.75,3.27,43.53
1002,2018-01-30,311500,313000,309000,309500,112114,7.75,3.27,43.53
1003,2018-01-31,306500,308500,295500,299500,319497,7.75,3.27,43.53
1004,2018-02-01,299500,302500,298500,300000,234176,7.75,3.27,43.53
1005,2018-02-02,302500,305500,300000,302000,193361,7.75,3.27,43.53
1006,2018-02-05,300500,300500,296000,299500,164903,7.75,3.27,43.53
1007,2018-02-06,293500,298500,285500,296000,228586,7.75,3.27,43.53
1008,2018-02-07,297500,298500,280000,281500,208904,7.75,3.27,43.53
1009,2018-02-08,281500,288000,278500,288000,192545,7.75,3.27,43.53
1010,2018-02-09,279500,283500,279500,281000,136733,7.75,3.27,43.53
1011,2018-02-12,279500,284000,273000,274500,216137,7.75,3.27,43.53
1012,2018-02-13,275000,276000,269000,271500,155474,7.75,3.27,43.53
1013,2018-02-14,273000,280000,271500,279500,113634,7.75,3.27,43.53
1014,2018-02-19,286000,286000,275000,277500,119729,7.75,3.27,43.53
1015,2018-02-20,277500,278500,272500,275500,77326,7.75,3.27,43.53
1016,2018-02-21,279500,297500,279000,294500,273540,7.75,3.27,43.53
1017,2018-02-22,291500,299000,288000,294000,161104,7.75,3.27,43.53
1018,2018-02-23,297000,299000,284000,292500,127679,7.75,3.27,43.53
1019,2018-02-26,294000,302000,291000,298000,166552,7.75,3.27,43.53
1020,2018-02-27,300000,301000,293000,293500,87509,7.75,3.27,43.53
1021,2018-02-28,293500,293500,281500,281500,191531,7.75,3.27,43.53
1022,2018-03-02,278500,281500,274000,275500,156038,7.75,3.27,43.53
1023,2018-03-05,276000,279500,274000,276500,125875,7.75,3.27,43.53
1024,2018-03-06,275500,279000,275500,278000,120242,7.75,3.27,43.53
1025,2018-03-07,275000,288000,273500,282500,200737,7.75,3.27,43.53
1026,2018-03-08,285000,294000,285000,289000,178430,7.75,3.27,43.53
1027,2018-03-09,294500,302000,292000,301000,563866,7.75,3.27,43.53
1028,2018-03-12,306000,310500,304000,308000,254144,7.75,3.27,43.53
1029,2018-03-13,308000,310500,304000,307500,190453,7.75,3.27,43.53
1030,2018-03-14,305000,309500,300000,301500,109281,7.75,3.27,43.53
1031,2018-03-15,302000,311000,299000,309000,171316,7.75,3.27,43.53
1032,2018-03-16,311000,312000,306000,309500,138752,7.75,3.27,43.53
1033,2018-03-19,310000,310500,304500,304500,83613,7.75,3.27,43.53
