,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
975,2017-12-19,33300,33350,32900,33150,623539,18.84,10.94,1.99
976,2017-12-20,33050,33500,33000,33300,729718,18.84,10.94,1.99
977,2017-12-21,33150,33250,32850,32900,640274,18.84,10.94,1.99
978,2017-12-22,33250,33250,32800,33100,805051,18.84,10.94,1.99
979,2017-12-26,33100,33450,33050,33200,879607,18.84,10.94,1.99
980,2017-12-27,32800,33350,32500,33350,662689,18.84,10.94,1.99
981,2017-12-28,33200,33500,32750,33500,643394,18.84,10.94,1.99
982,2018-01-02,33000,33100,32550,32800,972622,3.88,44.15,1.76
983,2018-01-03,32450,32900,32450,32600,787854,3.88,44.15,1.76
984,2018-01-04,32500,32650,31550,31550,1657605,3.88,44.15,1.76
985,2018-01-05,31550,32050,31400,31950,802986,3.88,44.15,1.76
986,2018-01-08,31900,32400,31850,32400,807776,3.88,44.15,1.76
987,2018-01-09,32200,32650,32200,32500,695703,3.88,44.15,1.76
988,2018-01-10,32450,33150,32400,33050,1078128,3.88,44.15,1.76
989,2018-01-11,32950,33000,32450,32500,644852,3.88,44.15,1.76
990,2018-01-12,32500,32600,32000,32100,846474,3.88,44.15,1.76
991,2018-01-15,32000,32250,31700,32050,754784,3.88,44.15,1.76
992,2018-01-16,31950,32850,31950,32650,662985,3.88,44.15,1.76
993,2018-01-17,32600,33200,32600,32850,751898,3.88,44.15,1.76
994,2018-01-18,32850,33000,32600,32700,722094,3.88,44.15,1.76
995,2018-01-19,32650,34250,32650,34050,1814883,3.88,44.15,1.76
996,2018-01-22,34000,34700,33600,33750,986254,3.88,44.15,1.76
997,2018-01-23,33700,34300,33300,33800,1155073,3.88,44.15,1.76
998,2018-01-24,33600,33900,33500,33900,714997,3.88,44.15,1.76
999,2018-01-25,33900,34200,33400,33900,923134,3.88,44.15,1.76
1000,2018-01-26,33350,33550,32400,33500,1561669,3.88,44.15,1.76
1001,2018-01-29,33500,34000,33100,33900,975573,3.88,44.15,1.76
1002,2018-01-30,33950,34450,33700,34200,1130200,3.88,44.15,1.76
1003,2018-01-31,33900,34700,33250,34650,1682466,3.88,44.15,1.76
1004,2018-02-01,34300,34650,34050,34350,991076,3.88,44.15,1.76
1005,2018-02-02,34450,35400,34400,35250,2782820,3.88,44.15,1.76
