,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
672,2016-09-27,285000,290500,282000,288000,128186,11.23,0.88,8.46
673,2016-09-28,288000,290000,284000,284000,119807,11.23,0.88,8.46
674,2016-09-29,284500,286500,280000,282000,127961,11.23,0.88,8.46
675,2016-09-30,278000,281500,273500,275000,219789,11.23,0.88,8.46
676,2016-10-04,280500,283000,278000,280000,178068,11.23,0.88,8.46
677,2016-10-05,276000,280000,274500,276500,132036,11.23,0.88,8.46
678,2016-10-06,274500,276500,270500,272500,156142,11.23,0.88,8.46
679,2016-10-07,270500,278500,268500,278000,218941,11.23,0.88,8.46
680,2016-10-10,279000,284000,273000,279000,159792,11.23,0.88,8.46
681,2016-10-11,284000,284000,270000,274500,219521,11.23,0.88,8.46
682,2016-10-12,276000,276000,272000,273500,152021,11.23,0.88,8.46
683,2016-10-13,272500,274500,269500,270500,137629,11.23,0.88,8.46
684,2016-10-14,270000,271500,265500,266500,148236,11.23,0.88,8.46
685,2016-10-17,267500,269000,264000,265500,126014,11.23,0.88,8.46
686,2016-10-18,267500,267500,263000,263500,195082,11.23,0.88,8.46
687,2016-10-19,263500,265500,258000,258500,211502,11.23,0.88,8.46
688,2016-10-20,259500,262500,257000,260000,178385,11.23,0.88,8.46
689,2016-10-21,259500,262500,259500,260500,130847,11.23,0.88,8.46
690,2016-10-24,262000,263500,260500,261500,180534,11.23,0.88,8.46
691,2016-10-25,261500,269000,261500,267000,390390,11.23,0.88,8.46
692,2016-10-26,265500,265500,257500,259500,192923,11.23,0.88,8.46
693,2016-10-27,260500,262000,254500,259000,179813,11.23,0.88,8.46
694,2016-10-28,256000,269000,256000,264500,375998,11.23,0.88,8.46
695,2016-10-31,264000,277000,263000,274000,494509,11.23,0.88,8.46
696,2016-11-01,273000,273500,269000,270000,292111,11.23,0.88,8.46
697,2016-11-02,269000,271500,265500,269000,135666,11.23,0.88,8.46
698,2016-11-03,270000,271500,265000,267000,180117,11.23,0.88,8.46
699,2016-11-04,267000,268000,264000,265000,116780,11.23,0.88,8.46
700,2016-11-07,268500,270500,265500,265500,131748,11.23,0.88,8.46
701,2016-11-08,267000,269500,264000,268000,100347,11.23,0.88,8.46
702,2016-11-09,268500,271000,259000,263500,222903,11.23,0.88,8.46
703,2016-11-10,264000,264500,244500,248000,547023,11.23,0.88,8.46
704,2016-11-11,249500,251500,244500,245000,360853,11.23,0.88,8.46
705,2016-11-14,246500,249500,242000,243000,219759,11.23,0.88,8.46
706,2016-11-15,241500,244500,237500,242500,219492,11.23,0.88,8.46
707,2016-11-16,244000,247000,242000,242500,209789,11.23,0.88,8.46
708,2016-11-17,241500,242500,239500,241500,186740,11.23,0.88,8.46
709,2016-11-18,240500,243500,238500,239500,147146,11.23,0.88,8.46
710,2016-11-21,239500,246000,239500,243500,174008,11.23,0.88,8.46
711,2016-11-22,244000,245000,239500,242000,144570,11.23,0.88,8.46
712,2016-11-23,241000,250500,240500,248000,244578,11.23,0.88,8.46
713,2016-11-24,250000,254000,247000,250000,161960,11.23,0.88,8.46
714,2016-11-25,253000,254500,251000,251500,106043,11.23,0.88,8.46
715,2016-11-28,251500,253500,249500,251500,111123,11.23,0.88,8.46
716,2016-11-29,251500,253000,247000,247000,126312,11.23,0.88,8.46
717,2016-11-30,248000,251000,245000,249000,176792,11.23,0.88,8.46
718,2016-12-01,251000,256000,249500,254000,170745,11.23,0.88,8.46
719,2016-12-02,253000,257000,248000,251000,100460,11.23,0.88,8.46
720,2016-12-05,248500,253000,246500,250500,82502,11.23,0.88,8.46
721,2016-12-06,253500,255500,249000,255000,148953,11.23,0.88,8.46
722,2016-12-07,253500,256000,250500,250500,122216,11.23,0.88,8.46
723,2016-12-08,254000,260500,252000,260500,232958,11.23,0.88,8.46
724,2016-12-09,262000,264000,258500,259000,168881,11.23,0.88,8.46
725,2016-12-12,263500,264000,259500,261500,95088,11.23,0.88,8.46
726,2016-12-13,264000,264500,260000,262000,85908,11.23,0.88,8.46
727,2016-12-14,262500,266000,262000,264500,102725,11.23,0.88,8.46
728,2016-12-15,262000,265500,260000,263500,107251,11.23,0.88,8.46
729,2016-12-16,261500,263000,255000,258000,186397,11.23,0.88,8.46
730,2016-12-19,257000,261500,256500,257500,88795,11.23,0.88,8.46
731,2016-12-20,257000,261000,257000,259000,80345,11.23,0.88,8.46
732,2016-12-21,261500,266000,260500,265000,156799,11.23,0.88,8.46
733,2016-12-22,263000,270500,262000,267000,182733,11.23,0.88,8.46
734,2016-12-23,269000,269500,265500,266500,101992,11.23,0.88,8.46
735,2016-12-26,266500,270000,264000,264000,71134,11.23,0.88,8.46
736,2016-12-27,264000,267500,264000,267500,77194,11.23,0.88,8.46
737,2016-12-28,261500,264000,258500,259000,195921,11.23,0.88,8.46
738,2016-12-29,258000,264000,258000,264000,148242,11.23,0.88,8.46
739,2017-01-02,264000,274000,261500,271500,123659,5.43,0.85,16.33
740,2017-01-03,271500,277000,269500,275500,152387,5.43,0.85,16.33
741,2017-01-04,273500,280500,273000,276000,206423,5.43,0.85,16.33
742,2017-01-05,272500,281000,272500,280500,121425,5.43,0.85,16.33
743,2017-01-06,277000,279000,272000,272500,101234,5.43,0.85,16.33
744,2017-01-09,272500,277000,272000,275000,121475,5.43,0.85,16.33
745,2017-01-10,271500,277000,270500,276500,95607,5.43,0.85,16.33
746,2017-01-11,273500,278000,271500,274500,128816,5.43,0.85,16.33
747,2017-01-12,275000,280500,274000,279000,118084,5.43,0.85,16.33
748,2017-01-13,278500,282500,275500,279500,108452,5.43,0.85,16.33
749,2017-01-16,279500,282000,274000,279500,118380,5.43,0.85,16.33
750,2017-01-17,281000,282500,278500,280000,101769,5.43,0.85,16.33
751,2017-01-18,279500,283500,277000,282500,95988,5.43,0.85,16.33
752,2017-01-19,280000,282000,274000,277000,120716,5.43,0.85,16.33
753,2017-01-20,277500,280500,275000,278500,83237,5.43,0.85,16.33
754,2017-01-23,276000,282000,271500,272500,131043,5.43,0.85,16.33
755,2017-01-24,271500,273000,267500,272000,137112,5.43,0.85,16.33
756,2017-01-25,272000,272000,263000,265000,231571,5.43,0.85,16.33
757,2017-01-26,263000,267500,262000,266000,198930,5.43,0.85,16.33
758,2017-01-31,253500,257000,242000,242000,815329,5.43,0.85,16.33
759,2017-02-01,244000,247500,243000,245000,350179,5.43,0.85,16.33
760,2017-02-02,244500,246500,240000,241000,282151,5.43,0.85,16.33
761,2017-02-03,241500,246500,241500,242500,140761,5.43,0.85,16.33
762,2017-02-06,246000,246500,239500,241000,126575,5.43,0.85,16.33
763,2017-02-07,242000,244500,241500,243500,112660,5.43,0.85,16.33
764,2017-02-08,242500,243500,239000,242000,250943,5.43,0.85,16.33
765,2017-02-09,242500,243000,239500,239500,173981,5.43,0.85,16.33
766,2017-02-10,241000,244500,240000,241000,156892,5.43,0.85,16.33
767,2017-02-13,244500,245000,242000,243000,147600,5.43,0.85,16.33
768,2017-02-14,244500,248000,243000,248000,194602,5.43,0.85,16.33
769,2017-02-15,249000,255000,247000,251000,295158,5.43,0.85,16.33
770,2017-02-16,253000,255000,251000,254500,280064,5.43,0.85,16.33
771,2017-02-17,253000,260000,251000,259500,230870,5.43,0.85,16.33
